geographicDescription	northBoundingCoordinate	southBoundingCoordinate	eastBoundingCoordinate	westBoundingCoordinate
499	37.09349161	37.09349161	-93.40770449	-93.40770449
500	37.11669306	37.11669306	-93.41554023	-93.41554023
501	37.11384347	37.11384347	-93.40191018	-93.40191018
502	37.10004145	37.10004145	-93.40442015	-93.40442015
503	37.09466703	37.09466703	-93.40368444	-93.40368444
504	37.09412175	37.09412175	-93.40360223	-93.40360223
505	37.09138722	37.09138722	-93.40596699	-93.40596699
506	37.09143142	37.09143142	-93.40619293	-93.40619293
507	37.09224249	37.09224249	-93.40724717	-93.40724717
508	37.09778217	37.09778217	-93.41155438	-93.41155438
509	37.11569818	37.11569818	-93.40578027	-93.40578027
510	37.11371743	37.11371743	-93.40187996	-93.40187996
511	37.09365512	37.09365512	-93.40352693	-93.40352693
512	37.09138696	37.09138696	-93.40595337	-93.40595337
513	37.09250638	37.09250638	-93.40735517	-93.40735517
514	37.09779707	37.09779707	-93.41156529	-93.41156529
515	37.11669939	37.11669939	-93.41551528	-93.41551528
516	37.10450519	37.10450519	-93.40155565	-93.40155565
517	37.09354889	37.09354889	-93.4035076	-93.4035076
518	37.09139736	37.09139736	-93.40601961	-93.40601961
519	34.02525891	34.02525891	-91.35148233	-91.35148233
520	34.0268307	34.0268307	-91.34730198	-91.34730198
521	34.02436586	34.02436586	-91.34321149	-91.34321149
522	34.01809752	34.01809752	-91.34674369	-91.34674369
523	34.01804909	34.01804909	-91.34673826	-91.34673826
524	34.01787678	34.01787678	-91.34668494	-91.34668494
525	34.01712307	34.01712307	-91.34564849	-91.34564849
526	34.02219086	34.02219086	-91.34538427	-91.34538427
527	34.0222949	34.0222949	-91.34809851	-91.34809851
528	34.02188178	34.02188178	-91.35284664	-91.35284664
529	34.02686727	34.02686727	-91.34659515	-91.34659515
530	34.02685493	34.02685493	-91.34568166	-91.34568166
531	34.02585568	34.02585568	-91.34316162	-91.34316162
532	34.02332292	34.02332292	-91.34320712	-91.34320712
533	34.01925591	34.01925591	-91.34562217	-91.34562217
534	34.0185616	34.0185616	-91.3464945	-91.3464945
535	34.01771872	34.01771872	-91.34652073	-91.34652073
536	34.02232162	34.02232162	-91.34818662	-91.34818662
537	34.02288561	34.02288561	-91.34970885	-91.34970885
538	34.02188904	34.02188904	-91.3529493	-91.3529493
539	34.02129763	34.02129763	-91.3534995	-91.3534995
540	34.02558357	34.02558357	-91.35072636	-91.35072636
541	34.02685876	34.02685876	-91.3459859	-91.3459859
542	34.02684632	34.02684632	-91.34522287	-91.34522287
543	34.02427778	34.02427778	-91.34319344	-91.34319344
544	34.01921011	34.01921011	-91.34566568	-91.34566568
545	34.01856554	34.01856554	-91.34648901	-91.34648901
546	34.01816293	34.01816293	-91.34673435	-91.34673435
547	34.01701651	34.01701651	-91.34519955	-91.34519955
548	34.02222692	34.02222692	-91.34786346	-91.34786346
549	34.02256007	34.02256007	-91.34880063	-91.34880063
550	34.02288256	34.02288256	-91.34968795	-91.34968795
551	34.02185198	34.02185198	-91.353327	-91.353327
552	34.02682639	34.02682639	-91.34360749	-91.34360749
553	34.02340935	34.02340935	-91.34322079	-91.34322079
554	34.01803971	34.01803971	-91.34673234	-91.34673234
555	34.01798617	34.01798617	-91.34672152	-91.34672152
556	34.02213077	34.02213077	-91.34756065	-91.34756065
557	34.02220094	34.02220094	-91.3478666	-91.3478666
558	34.02297908	34.02297908	-91.34996949	-91.34996949
559	34.02238843	34.02238843	-91.35186695	-91.35186695
560	34.02235265	34.02235265	-91.3519015	-91.3519015
561	34.02662713	34.02662713	-91.34825702	-91.34825702
562	34.0268263	34.0268263	-91.34398579	-91.34398579
563	34.01870086	34.01870086	-91.34632608	-91.34632608
564	34.01746405	34.01746405	-91.34616244	-91.34616244
565	34.02294307	34.02294307	-91.3511015	-91.3511015
566	34.02683287	34.02683287	-91.34739443	-91.34739443
567	34.0268463	34.0268463	-91.34495948	-91.34495948
568	34.02683677	34.02683677	-91.34417509	-91.34417509
569	34.01810492	34.01810492	-91.34674365	-91.34674365
570	34.02281606	34.02281606	-91.3495153	-91.3495153
571	34.02634247	34.02634247	-91.34896967	-91.34896967
572	34.02678678	34.02678678	-91.34767105	-91.34767105
573	34.02437793	34.02437793	-91.3432044	-91.3432044
574	34.02143942	34.02143942	-91.3444342	-91.3444342
575	34.0193825	34.0193825	-91.34545656	-91.34545656
576	34.01813954	34.01813954	-91.34672914	-91.34672914
577	34.0168835	34.0168835	-91.34512817	-91.34512817
578	34.0229984	34.0229984	-91.35002647	-91.35002647
579	34.02268556	34.02268556	-91.35153372	-91.35153372
580	34.02221568	34.02221568	-91.3520172	-91.3520172
581	34.02185337	34.02185337	-91.35327112	-91.35327112
582	34.02643362	34.02643362	-91.34876402	-91.34876402
583	34.02678308	34.02678308	-91.34765819	-91.34765819
584	34.0268703	34.0268703	-91.34694386	-91.34694386
585	34.02684953	34.02684953	-91.34495291	-91.34495291
586	34.02426174	34.02426174	-91.34319921	-91.34319921
587	34.0182618	34.0182618	-91.34672096	-91.34672096
588	34.02217898	34.02217898	-91.34569248	-91.34569248
589	34.02215886	34.02215886	-91.34758188	-91.34758188
590	34.02245304	34.02245304	-91.34854943	-91.34854943
591	34.02268665	34.02268665	-91.34920681	-91.34920681
592	34.02279369	34.02279369	-91.34941819	-91.34941819
593	34.02294161	34.02294161	-91.34978943	-91.34978943
594	34.02270689	34.02270689	-91.3515076	-91.3515076
595	34.02244624	34.02244624	-91.35180164	-91.35180164
596	34.02235886	34.02235886	-91.35189449	-91.35189449
597	34.02189212	34.02189212	-91.35320384	-91.35320384
598	34.02129462	34.02129462	-91.35349095	-91.35349095
599	34.02630551	34.02630551	-91.34904585	-91.34904585
600	34.0264399	34.0264399	-91.3487407	-91.3487407
601	34.02664247	34.02664247	-91.34822478	-91.34822478
602	34.02684027	34.02684027	-91.34730363	-91.34730363
603	34.02685222	34.02685222	-91.34496877	-91.34496877
604	34.02438723	34.02438723	-91.34319535	-91.34319535
605	34.022182	34.022182	-91.34566314	-91.34566314
606	34.02243105	34.02243105	-91.34849383	-91.34849383
607	34.02303095	34.02303095	-91.35084586	-91.35084586
608	34.02239881	34.02239881	-91.35185612	-91.35185612
609	34.02226194	34.02226194	-91.35197756	-91.35197756
610	34.02188854	34.02188854	-91.3529225	-91.3529225
611	34.02130762	34.02130762	-91.35351614	-91.35351614
612	34.02127108	34.02127108	-91.35342126	-91.35342126
613	34.02106279	34.02106279	-91.34453723	-91.34453723
614	34.01865253	34.01865253	-91.34637044	-91.34637044
615	34.01829691	34.01829691	-91.34669777	-91.34669777
616	34.01824129	34.01824129	-91.34671879	-91.34671879
617	34.01813559	34.01813559	-91.34674166	-91.34674166
618	34.02204143	34.02204143	-91.34680755	-91.34680755
619	34.02238717	34.02238717	-91.34843074	-91.34843074
620	34.02281482	34.02281482	-91.34954673	-91.34954673
621	34.02289282	34.02289282	-91.34970452	-91.34970452
622	34.02244406	34.02244406	-91.35180547	-91.35180547
623	34.02127103	34.02127103	-91.35323855	-91.35323855
624	34.02679825	34.02679825	-91.34760801	-91.34760801
625	34.01823429	34.01823429	-91.34673412	-91.34673412
626	34.01765438	34.01765438	-91.34642489	-91.34642489
627	34.01752172	34.01752172	-91.34623744	-91.34623744
628	34.01738661	34.01738661	-91.34603453	-91.34603453
629	34.02206013	34.02206013	-91.34687668	-91.34687668
630	34.02239536	34.02239536	-91.34839017	-91.34839017
631	34.02268767	34.02268767	-91.34922369	-91.34922369
632	34.02290633	34.02290633	-91.34977259	-91.34977259
633	34.02246472	34.02246472	-91.35178485	-91.35178485
634	34.02235757	34.02235757	-91.35188768	-91.35188768
635	34.02187418	34.02187418	-91.3528726	-91.3528726
636	34.02557739	34.02557739	-91.350768	-91.350768
637	34.02675073	34.02675073	-91.34785367	-91.34785367
638	34.02687098	34.02687098	-91.34633359	-91.34633359
639	34.0202978	34.0202978	-91.34473243	-91.34473243
640	34.01813049	34.01813049	-91.3467432	-91.3467432
641	34.01794172	34.01794172	-91.34671031	-91.34671031
642	34.01770018	34.01770018	-91.34649368	-91.34649368
643	34.01683594	34.01683594	-91.34519201	-91.34519201
644	34.02207898	34.02207898	-91.34722118	-91.34722118
645	34.02230454	34.02230454	-91.34813432	-91.34813432
646	34.02285185	34.02285185	-91.34963311	-91.34963311
647	34.02290617	34.02290617	-91.34977545	-91.34977545
648	34.02303	34.02303	-91.35091	-91.35091
649	34.02251347	34.02251347	-91.35173445	-91.35173445
650	34.02187827	34.02187827	-91.35287947	-91.35287947
651	36.44137739	36.44137739	-94.05157212	-94.05157212
652	36.45256493	36.45256493	-94.05108766	-94.05108766
653	36.45353221	36.45353221	-94.01820817	-94.01820817
654	36.44036073	36.44036073	-94.04376052	-94.04376052
655	36.44141586	36.44141586	-94.05162791	-94.05162791
656	36.45217556	36.45217556	-94.05126325	-94.05126325
657	36.44141177	36.44141177	-94.05161149	-94.05161149
658	36.44567843	36.44567843	-94.05202721	-94.05202721
659	36.45582642	36.45582642	-94.04501489	-94.04501489
660	36.45812375	36.45812375	-94.04470821	-94.04470821
661	36.44355672	36.44355672	-94.02743632	-94.02743632
662	36.44354703	36.44354703	-94.02745923	-94.02745923
663	36.44014077	36.44014077	-94.04744556	-94.04744556
664	36.44151492	36.44151492	-94.05041048	-94.05041048
665	36.44133205	36.44133205	-94.05148806	-94.05148806
666	36.44278302	36.44278302	-94.05191449	-94.05191449
667	36.44437147	36.44437147	-94.05231963	-94.05231963
668	36.44464351	36.44464351	-94.05235799	-94.05235799
669	36.44526669	36.44526669	-94.0521822	-94.0521822
670	36.45184108	36.45184108	-94.05139348	-94.05139348
671	36.45209173	36.45209173	-94.05130289	-94.05130289
672	36.45939536	36.45939536	-94.02295193	-94.02295193
673	36.45793923	36.45793923	-94.02192183	-94.02192183
674	36.45340884	36.45340884	-94.01702063	-94.01702063
675	36.44615917	36.44615917	-94.02616282	-94.02616282
676	36.44515333	36.44515333	-94.02657533	-94.02657533
677	36.44506744	36.44506744	-94.02660978	-94.02660978
678	36.44383743	36.44383743	-94.02712838	-94.02712838
679	36.44339472	36.44339472	-94.02771217	-94.02771217
680	36.44284165	36.44284165	-94.02861933	-94.02861933
681	36.44029635	36.44029635	-94.0427791	-94.0427791
682	36.44180274	36.44180274	-94.05004588	-94.05004588
683	36.44177857	36.44177857	-94.05009061	-94.05009061
684	36.44259733	36.44259733	-94.0519639	-94.0519639
685	36.44284906	36.44284906	-94.05190551	-94.05190551
686	36.44427322	36.44427322	-94.05229405	-94.05229405
687	36.44537166	36.44537166	-94.05214084	-94.05214084
688	36.45198177	36.45198177	-94.05134444	-94.05134444
689	36.45269991	36.45269991	-94.05101994	-94.05101994
690	36.45968819	36.45968819	-94.02329843	-94.02329843
691	36.44574851	36.44574851	-94.02632137	-94.02632137
692	36.44391404	36.44391404	-94.02710122	-94.02710122
693	36.44072793	36.44072793	-94.03242825	-94.03242825
694	36.4403003	36.4403003	-94.04286546	-94.04286546
695	36.44035304	36.44035304	-94.04374685	-94.04374685
696	36.44010176	36.44010176	-94.04739678	-94.04739678
697	36.44339295	36.44339295	-94.05192181	-94.05192181
698	36.44440812	36.44440812	-94.05232149	-94.05232149
699	36.44451819	36.44451819	-94.05234508	-94.05234508
700	36.45184214	36.45184214	-94.05140094	-94.05140094
701	36.45202392	36.45202392	-94.05132537	-94.05132537
702	36.45216219	36.45216219	-94.05127495	-94.05127495
703	36.44996334	36.44996334	-94.0210117	-94.0210117
704	36.44551758	36.44551758	-94.02643366	-94.02643366
705	36.44539927	36.44539927	-94.02647844	-94.02647844
706	36.44377165	36.44377165	-94.02714931	-94.02714931
707	36.44034825	36.44034825	-94.04320519	-94.04320519
708	36.44009112	36.44009112	-94.04725227	-94.04725227
709	36.44136207	36.44136207	-94.05153629	-94.05153629
710	36.44314633	36.44314633	-94.05188404	-94.05188404
711	36.44430002	36.44430002	-94.05229867	-94.05229867
712	36.45215742	36.45215742	-94.05127301	-94.05127301
713	36.45228122	36.45228122	-94.05121739	-94.05121739
714	36.45103086	36.45103086	-94.01915212	-94.01915212
715	36.4401654	36.4401654	-94.0452396	-94.0452396
716	36.44319558	36.44319558	-94.05188882	-94.05188882
717	36.44139365	36.44139365	-94.05159142	-94.05159142
718	36.45212896	36.45212896	-94.05128863	-94.05128863
719	36.44029115	36.44029115	-94.04433397	-94.04433397
720	36.44079188	36.44079188	-94.04813543	-94.04813543
721	36.4534099	36.4534099	-94.05063273	-94.05063273
722	36.45382909	36.45382909	-94.05030648	-94.05030648
723	36.46143147	36.46143147	-94.02747336	-94.02747336
724	36.45086855	36.45086855	-94.0194387	-94.0194387
725	36.44172415	36.44172415	-94.05194261	-94.05194261
726	36.46366836	36.46366836	-94.03457952	-94.03457952
727	36.44033287	36.44033287	-94.04311836	-94.04311836
728	36.44030892	36.44030892	-94.0440967	-94.0440967
729	36.44798922	36.44798922	-94.05126402	-94.05126402
730	36.44920737	36.44920737	-94.05100961	-94.05100961
731	36.46365064	36.46365064	-94.03645366	-94.03645366
732	36.46367608	36.46367608	-94.03462383	-94.03462383
733	36.45944217	36.45944217	-94.02299631	-94.02299631
734	36.45361596	36.45361596	-94.02236567	-94.02236567
735	36.4536133	36.4536133	-94.02219261	-94.02219261
736	36.45375074	36.45375074	-94.02139281	-94.02139281
737	36.45386893	36.45386893	-94.02058577	-94.02058577
738	36.45377252	36.45377252	-94.01986004	-94.01986004
739	36.44920563	36.44920563	-94.0223008	-94.0223008
740	36.44032007	36.44032007	-94.04404914	-94.04404914
741	36.44179464	36.44179464	-94.05007472	-94.05007472
742	36.46076253	36.46076253	-94.04114618	-94.04114618
743	36.46151779	36.46151779	-94.02770948	-94.02770948
744	36.45360823	36.45360823	-94.02231474	-94.02231474
745	36.45361233	36.45361233	-94.02213615	-94.02213615
746	36.45367289	36.45367289	-94.0217394	-94.0217394
747	36.45387194	36.45387194	-94.02046939	-94.02046939
748	36.45379013	36.45379013	-94.01988029	-94.01988029
749	36.44909263	36.44909263	-94.02250184	-94.02250184
750	36.44030144	36.44030144	-94.04421506	-94.04421506
751	36.46075711	36.46075711	-94.04113059	-94.04113059
752	36.46230539	36.46230539	-94.02908141	-94.02908141
753	36.46153442	36.46153442	-94.02773032	-94.02773032
754	36.45921076	36.45921076	-94.02274508	-94.02274508
755	36.45360353	36.45360353	-94.02228998	-94.02228998
756	36.45363107	36.45363107	-94.0219963	-94.0219963
757	36.45368518	36.45368518	-94.02170087	-94.02170087
758	36.45386858	36.45386858	-94.02047378	-94.02047378
759	36.45374965	36.45374965	-94.01972341	-94.01972341
760	37.1156669	37.1156669	-93.40540866	-93.40540866
761	37.1142537	37.1142537	-93.4020496	-93.4020496
762	37.11297632	37.11297632	-93.40172978	-93.40172978
763	37.10790637	37.10790637	-93.39884715	-93.39884715
764	37.10749721	37.10749721	-93.39909129	-93.39909129
765	37.0916226	37.0916226	-93.40450473	-93.40450473
766	37.09151175	37.09151175	-93.40641215	-93.40641215
767	37.0922213	37.0922213	-93.40722694	-93.40722694
768	37.09225119	37.09225119	-93.40724093	-93.40724093
769	37.09261812	37.09261812	-93.40738801	-93.40738801
770	37.09565685	37.09565685	-93.40838311	-93.40838311
771	37.11568645	37.11568645	-93.40413284	-93.40413284
772	37.1156713	37.1156713	-93.40394148	-93.40394148
773	37.11204199	37.11204199	-93.40140654	-93.40140654
774	37.09314337	37.09314337	-93.40757684	-93.40757684
775	37.11565639	37.11565639	-93.40355502	-93.40355502
776	37.09156896	37.09156896	-93.40653521	-93.40653521
777	37.09209359	37.09209359	-93.40715355	-93.40715355
778	37.09313017	37.09313017	-93.40758988	-93.40758988
779	37.11567415	37.11567415	-93.40384689	-93.40384689
780	37.11156399	37.11156399	-93.40109116	-93.40109116
781	37.11098358	37.11098358	-93.40049489	-93.40049489
782	37.09185838	37.09185838	-93.40398584	-93.40398584
783	37.09280651	37.09280651	-93.40746052	-93.40746052
784	37.09304041	37.09304041	-93.40754596	-93.40754596
785	37.09327615	37.09327615	-93.40763586	-93.40763586
786	37.09415705	37.09415705	-93.40780535	-93.40780535
787	37.09582736	37.09582736	-93.40975325	-93.40975325
788	37.1155744	37.1155744	-93.40321403	-93.40321403
789	37.11386301	37.11386301	-93.40191787	-93.40191787
790	37.11366972	37.11366972	-93.40186482	-93.40186482
791	37.11074313	37.11074313	-93.40018036	-93.40018036
792	37.0925671	37.0925671	-93.40737414	-93.40737414
793	37.09271259	37.09271259	-93.40743101	-93.40743101
794	37.09419084	37.09419084	-93.40781265	-93.40781265
795	37.09426694	37.09426694	-93.40782168	-93.40782168
796	37.09441416	37.09441416	-93.40783024	-93.40783024
797	37.10936957	37.10936957	-93.41774377	-93.41774377
798	37.11350998	37.11350998	-93.40183634	-93.40183634
799	37.11338078	37.11338078	-93.40181163	-93.40181163
800	37.11316612	37.11316612	-93.40177864	-93.40177864
801	37.11188141	37.11188141	-93.4013272	-93.4013272
802	37.11069224	37.11069224	-93.40007545	-93.40007545
803	37.0913676	37.0913676	-93.4057787	-93.4057787
804	37.09147666	37.09147666	-93.40630284	-93.40630284
805	37.09264273	37.09264273	-93.40739355	-93.40739355
806	37.09277775	37.09277775	-93.40744166	-93.40744166
807	37.09419454	37.09419454	-93.40781014	-93.40781014
808	37.0943537	37.0943537	-93.40782408	-93.40782408
809	37.09447073	37.09447073	-93.40783317	-93.40783317
810	37.09581895	37.09581895	-93.40922725	-93.40922725
811	37.11665778	37.11665778	-93.41424901	-93.41424901
812	37.1157975	37.1157975	-93.41207019	-93.41207019
813	37.1157953	37.1157953	-93.40615875	-93.40615875
814	37.11567296	37.11567296	-93.40469967	-93.40469967
815	37.11567768	37.11567768	-93.40375933	-93.40375933
816	37.11302457	37.11302457	-93.40173705	-93.40173705
817	37.11239081	37.11239081	-93.40157031	-93.40157031
818	37.11174504	37.11174504	-93.40121593	-93.40121593
819	37.10327712	37.10327712	-93.40264364	-93.40264364
820	37.09215675	37.09215675	-93.40359999	-93.40359999
821	37.09161269	37.09161269	-93.4045351	-93.4045351
822	37.09502906	37.09502906	-93.40788624	-93.40788624
823	37.09577851	37.09577851	-93.40875965	-93.40875965
824	37.09583488	37.09583488	-93.41013524	-93.41013524
825	37.11097948	37.11097948	-93.4178658	-93.4178658
826	37.11668668	37.11668668	-93.41435682	-93.41435682
827	37.11566831	37.11566831	-93.40435783	-93.40435783
828	37.11350087	37.11350087	-93.40183486	-93.40183486
829	37.1111668	37.1111668	-93.40069992	-93.40069992
830	37.1032625	37.1032625	-93.40266152	-93.40266152
831	37.09314496	37.09314496	-93.40346322	-93.40346322
832	37.09167053	37.09167053	-93.40440592	-93.40440592
833	37.09499779	37.09499779	-93.4078775	-93.4078775
834	37.09581596	37.09581596	-93.40922522	-93.40922522
835	37.11098731	37.11098731	-93.41785952	-93.41785952
836	37.11669739	37.11669739	-93.41439849	-93.41439849
837	37.11568612	37.11568612	-93.40577188	-93.40577188
838	37.11567388	37.11567388	-93.40423174	-93.40423174
839	37.11300917	37.11300917	-93.4017286	-93.4017286
840	37.1087245	37.1087245	-93.39848798	-93.39848798
