ParkName,ParkCode,LocationID,LocationNumber,LocationType,LocationDescription,StreamName,TributaryName,County,StretchNumber,ReachID,Season,StartDate,EndDate,RiffleNo,RiffleLength,Temperature,SpecificConductance,pH,DO,Turbidity,Note
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM01,01,Mainstem,,Jacks Fork,,Shannon,104,JACKM01,2006,11/14/2006 0:00:00,12/19/2006 0:00:00,1,14.50,8.20,222.70,7.60,11.11,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM01,01,Mainstem,,Jacks Fork,,Shannon,104,JACKM01,2006,11/14/2006 0:00:00,12/19/2006 0:00:00,2,17.50,8.20,224.80,7.58,11.33,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM01,01,Mainstem,,Jacks Fork,,Shannon,104,JACKM01,2006,11/14/2006 0:00:00,12/19/2006 0:00:00,3,14.00,8.50,226.40,7.75,11.35,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM01,01,Mainstem,,Jacks Fork,,Shannon,104,JACKM01,2005,1/3/2006 0:00:00,1/24/2006 0:00:00,1,50.40,6.00,232.00,8.02,12.36,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM01,01,Mainstem,,Jacks Fork,,Shannon,104,JACKM01,2005,1/3/2006 0:00:00,1/24/2006 0:00:00,2,12.00,6.20,233.70,8.16,12.67,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM01,01,Mainstem,,Jacks Fork,,Shannon,104,JACKM01,2005,1/3/2006 0:00:00,1/24/2006 0:00:00,3,26.00,6.70,236.20,8.11,12.54,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM01,01,Mainstem,,Jacks Fork,,Shannon,104,JACKM01,2007,11/1/2007 0:00:00,11/14/2007 0:00:00,1,-999.00,13.30,256.60,7.53,9.46,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM01,01,Mainstem,,Jacks Fork,,Shannon,104,JACKM01,2007,11/1/2007 0:00:00,11/14/2007 0:00:00,2,-999.00,13.40,256.00,7.81,9.04,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM01,01,Mainstem,,Jacks Fork,,Shannon,104,JACKM01,2007,11/1/2007 0:00:00,11/14/2007 0:00:00,3,-999.00,13.60,257.10,7.94,9.14,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM01,01,Mainstem,,Jacks Fork,,Shannon,104,JACKM01,2008,11/5/2008 0:00:00,11/21/2008 0:00:00,1,-999.00,10.70,269.20,8.23,11.33,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM01,01,Mainstem,,Jacks Fork,,Shannon,104,JACKM01,2008,11/5/2008 0:00:00,11/21/2008 0:00:00,2,-999.00,10.80,269.90,8.33,11.36,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM01,01,Mainstem,,Jacks Fork,,Shannon,104,JACKM01,2008,11/5/2008 0:00:00,11/21/2008 0:00:00,3,-999.00,10.90,269.60,8.37,11.54,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM01,01,Mainstem,,Jacks Fork,,Shannon,104,JACKM01,2009,11/6/2009 0:00:00,12/3/2009 0:00:00,1,-999.00,11.40,314.30,7.82,9.81,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM01,01,Mainstem,,Jacks Fork,,Shannon,104,JACKM01,2009,11/6/2009 0:00:00,12/3/2009 0:00:00,2,-999.00,11.40,312.00,7.99,10.05,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM01,01,Mainstem,,Jacks Fork,,Shannon,104,JACKM01,2009,11/6/2009 0:00:00,12/3/2009 0:00:00,3,-999.00,11.40,313.20,8.01,10.17,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM01,01,Mainstem,,Jacks Fork,,Shannon,104,JACKM01,2012,11/13/2012 0:00:00,12/5/2012 0:00:00,1,-999.00,12.50,352.40,8.27,9.73,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM01,01,Mainstem,,Jacks Fork,,Shannon,104,JACKM01,2012,11/13/2012 0:00:00,12/5/2012 0:00:00,2,-999.00,12.40,352.80,8.32,9.53,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM01,01,Mainstem,,Jacks Fork,,Shannon,104,JACKM01,2012,11/13/2012 0:00:00,12/5/2012 0:00:00,3,-999.00,12.40,352.70,8.38,9.50,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM01,01,Mainstem,,Jacks Fork,,Shannon,104,JACKM01,2014,11/5/2014 0:00:00,11/19/2014 0:00:00,1,-999.00,11.40,366.80,7.92,9.52,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM01,01,Mainstem,,Jacks Fork,,Shannon,104,JACKM01,2014,11/5/2014 0:00:00,11/19/2014 0:00:00,2,-999.00,11.40,366.40,7.93,9.70,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM01,01,Mainstem,,Jacks Fork,,Shannon,104,JACKM01,2014,11/5/2014 0:00:00,11/19/2014 0:00:00,3,-999.00,11.50,362.40,7.96,9.98,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM01,01,Mainstem,,Jacks Fork,,Shannon,104,JACKM01,2016,11/1/2016 0:00:00,11/10/2016 0:00:00,1,-999.00,17.50,357.30,8.16,8.84,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM01,01,Mainstem,,Jacks Fork,,Shannon,104,JACKM01,2016,11/1/2016 0:00:00,11/10/2016 0:00:00,2,-999.00,17.60,356.50,8.24,9.15,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM01,01,Mainstem,,Jacks Fork,,Shannon,104,JACKM01,2016,11/1/2016 0:00:00,11/10/2016 0:00:00,3,-999.00,18.40,356.10,8.28,8.97,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM01,01,Mainstem,,Jacks Fork,,Shannon,104,JACKM01,2018,11/7/2018 0:00:00,11/20/2018 0:00:00,1,-999.00,11.50,275.00,8.12,10.81,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM01,01,Mainstem,,Jacks Fork,,Shannon,104,JACKM01,2018,11/7/2018 0:00:00,11/20/2018 0:00:00,2,-999.00,11.60,278.40,8.14,11.23,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM01,01,Mainstem,,Jacks Fork,,Shannon,104,JACKM01,2018,11/7/2018 0:00:00,11/20/2018 0:00:00,3,-999.00,11.80,278.30,8.19,11.00,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM01,01,Mainstem,,Jacks Fork,,Shannon,104,JACKM01,2020,11/17/2020 0:00:00,1/14/2021 0:00:00,1,-999.00,6.30,210.60,8.19,13.16,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM01,01,Mainstem,,Jacks Fork,,Shannon,104,JACKM01,2020,11/17/2020 0:00:00,1/14/2021 0:00:00,2,-999.00,6.50,209.90,8.23,13.40,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM01,01,Mainstem,,Jacks Fork,,Shannon,104,JACKM01,2020,11/17/2020 0:00:00,1/14/2021 0:00:00,3,-999.00,6.70,209.60,8.28,13.34,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM01,01,Mainstem,,Jacks Fork,,Shannon,104,JACKM01,2022,10/25/2022 0:00:00,11/4/2022 0:00:00,1,-999.00,16.50,317.90,8.23,8.25,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM01,01,Mainstem,,Jacks Fork,,Shannon,104,JACKM01,2022,10/25/2022 0:00:00,11/4/2022 0:00:00,2,-999.00,16.40,320.10,8.21,7.92,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM01,01,Mainstem,,Jacks Fork,,Shannon,104,JACKM01,2022,10/25/2022 0:00:00,11/4/2022 0:00:00,3,-999.00,16.30,319.90,8.12,7.40,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM02,02,Mainstem,,Jacks Fork,,Shannon,114,JACKM02,2006,11/14/2006 0:00:00,12/19/2006 0:00:00,1,30.60,10.60,230.60,7.76,10.31,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM02,02,Mainstem,,Jacks Fork,,Shannon,114,JACKM02,2006,11/14/2006 0:00:00,12/19/2006 0:00:00,2,17.00,10.60,229.80,7.49,10.29,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM02,02,Mainstem,,Jacks Fork,,Shannon,114,JACKM02,2006,11/14/2006 0:00:00,12/19/2006 0:00:00,3,14.80,10.50,230.20,7.38,9.97,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM02,02,Mainstem,,Jacks Fork,,Shannon,114,JACKM02,2005,1/3/2006 0:00:00,1/24/2006 0:00:00,1,20.00,7.30,236.20,8.37,11.29,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM02,02,Mainstem,,Jacks Fork,,Shannon,114,JACKM02,2005,1/3/2006 0:00:00,1/24/2006 0:00:00,2,29.60,6.20,230.20,8.26,11.00,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM02,02,Mainstem,,Jacks Fork,,Shannon,114,JACKM02,2005,1/3/2006 0:00:00,1/24/2006 0:00:00,3,39.00,6.10,229.20,8.04,11.81,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM02,02,Mainstem,,Jacks Fork,,Shannon,114,JACKM02,2007,11/1/2007 0:00:00,11/14/2007 0:00:00,1,-999.00,13.40,246.30,7.92,8.88,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM02,02,Mainstem,,Jacks Fork,,Shannon,114,JACKM02,2007,11/1/2007 0:00:00,11/14/2007 0:00:00,2,-999.00,13.60,247.20,8.16,9.45,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM02,02,Mainstem,,Jacks Fork,,Shannon,114,JACKM02,2007,11/1/2007 0:00:00,11/14/2007 0:00:00,3,-999.00,13.60,245.20,8.10,9.01,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM02,02,Mainstem,,Jacks Fork,,Shannon,114,JACKM02,2008,11/5/2008 0:00:00,11/21/2008 0:00:00,1,-999.00,13.10,281.20,8.23,10.32,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM02,02,Mainstem,,Jacks Fork,,Shannon,114,JACKM02,2008,11/5/2008 0:00:00,11/21/2008 0:00:00,2,-999.00,13.20,281.60,8.26,10.75,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM02,02,Mainstem,,Jacks Fork,,Shannon,114,JACKM02,2008,11/5/2008 0:00:00,11/21/2008 0:00:00,3,-999.00,12.90,271.40,8.23,10.60,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM02,02,Mainstem,,Jacks Fork,,Shannon,114,JACKM02,2009,11/6/2009 0:00:00,12/3/2009 0:00:00,1,-999.00,12.40,284.60,7.77,10.38,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM02,02,Mainstem,,Jacks Fork,,Shannon,114,JACKM02,2009,11/6/2009 0:00:00,12/3/2009 0:00:00,2,-999.00,12.80,259.10,8.06,10.70,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM02,02,Mainstem,,Jacks Fork,,Shannon,114,JACKM02,2009,11/6/2009 0:00:00,12/3/2009 0:00:00,3,-999.00,12.40,286.90,8.25,10.40,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM02,02,Mainstem,,Jacks Fork,,Shannon,114,JACKM02,2012,11/13/2012 0:00:00,12/5/2012 0:00:00,1,-999.00,12.40,342.20,8.30,9.80,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM02,02,Mainstem,,Jacks Fork,,Shannon,114,JACKM02,2012,11/13/2012 0:00:00,12/5/2012 0:00:00,2,-999.00,12.40,344.00,8.32,9.69,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM02,02,Mainstem,,Jacks Fork,,Shannon,114,JACKM02,2012,11/13/2012 0:00:00,12/5/2012 0:00:00,3,-999.00,12.40,344.30,8.32,9.77,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM02,02,Mainstem,,Jacks Fork,,Shannon,114,JACKM02,2014,11/5/2014 0:00:00,11/19/2014 0:00:00,1,-999.00,12.00,346.90,8.01,10.23,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM02,02,Mainstem,,Jacks Fork,,Shannon,114,JACKM02,2014,11/5/2014 0:00:00,11/19/2014 0:00:00,2,-999.00,11.90,348.60,8.00,10.07,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM02,02,Mainstem,,Jacks Fork,,Shannon,114,JACKM02,2014,11/5/2014 0:00:00,11/19/2014 0:00:00,3,-999.00,11.90,344.70,8.02,9.92,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM02,02,Mainstem,,Jacks Fork,,Shannon,114,JACKM02,2016,11/1/2016 0:00:00,11/10/2016 0:00:00,1,-999.00,18.30,346.90,8.24,10.49,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM02,02,Mainstem,,Jacks Fork,,Shannon,114,JACKM02,2016,11/1/2016 0:00:00,11/10/2016 0:00:00,2,-999.00,18.00,344.30,8.21,9.45,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM02,02,Mainstem,,Jacks Fork,,Shannon,114,JACKM02,2016,11/1/2016 0:00:00,11/10/2016 0:00:00,3,-999.00,17.80,347.70,8.19,9.81,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM02,02,Mainstem,,Jacks Fork,,Shannon,114,JACKM02,2018,11/7/2018 0:00:00,11/20/2018 0:00:00,1,-999.00,12.30,278.70,8.20,12.22,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM02,02,Mainstem,,Jacks Fork,,Shannon,114,JACKM02,2018,11/7/2018 0:00:00,11/20/2018 0:00:00,2,-999.00,12.30,278.70,8.18,12.01,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM02,02,Mainstem,,Jacks Fork,,Shannon,114,JACKM02,2018,11/7/2018 0:00:00,11/20/2018 0:00:00,3,-999.00,12.30,278.60,8.16,11.90,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM02,02,Mainstem,,Jacks Fork,,Shannon,114,JACKM02,2020,11/17/2020 0:00:00,1/14/2021 0:00:00,1,-999.00,8.00,205.30,8.24,12.85,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM02,02,Mainstem,,Jacks Fork,,Shannon,114,JACKM02,2020,11/17/2020 0:00:00,1/14/2021 0:00:00,2,-999.00,7.20,206.10,8.18,12.42,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM02,02,Mainstem,,Jacks Fork,,Shannon,114,JACKM02,2020,11/17/2020 0:00:00,1/14/2021 0:00:00,3,-999.00,7.20,206.00,8.22,12.74,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM02,02,Mainstem,,Jacks Fork,,Shannon,114,JACKM02,2022,10/25/2022 0:00:00,11/4/2022 0:00:00,1,-999.00,16.50,311.40,8.19,8.48,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM02,02,Mainstem,,Jacks Fork,,Shannon,114,JACKM02,2022,10/25/2022 0:00:00,11/4/2022 0:00:00,2,-999.00,16.50,307.20,8.20,8.33,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM02,02,Mainstem,,Jacks Fork,,Shannon,114,JACKM02,2022,10/25/2022 0:00:00,11/4/2022 0:00:00,3,-999.00,16.40,311.90,8.21,8.56,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM03,03,Mainstem,,Jacks Fork,,Shannon,123,JACKM 03,2006,11/14/2006 0:00:00,12/19/2006 0:00:00,1,29.00,8.10,203.10,7.66,11.45,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM03,03,Mainstem,,Jacks Fork,,Shannon,123,JACKM 03,2006,11/14/2006 0:00:00,12/19/2006 0:00:00,2,16.00,7.70,200.90,7.68,11.24,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM03,03,Mainstem,,Jacks Fork,,Shannon,123,JACKM 03,2006,11/14/2006 0:00:00,12/19/2006 0:00:00,3,35.10,7.60,200.20,7.56,11.41,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM03,03,Mainstem,,Jacks Fork,,Shannon,123,JACKM 03,2005,1/3/2006 0:00:00,1/24/2006 0:00:00,1,47.00,7.10,218.40,8.34,11.17,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM03,03,Mainstem,,Jacks Fork,,Shannon,123,JACKM 03,2005,1/3/2006 0:00:00,1/24/2006 0:00:00,2,52.00,6.90,217.80,8.23,12.08,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM03,03,Mainstem,,Jacks Fork,,Shannon,123,JACKM 03,2005,1/3/2006 0:00:00,1/24/2006 0:00:00,3,21.00,7.00,217.10,8.11,11.57,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM03,03,Mainstem,,Jacks Fork,,Shannon,123,JACKM 03,2007,11/1/2007 0:00:00,11/14/2007 0:00:00,1,-999.00,14.10,240.70,8.18,9.58,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM03,03,Mainstem,,Jacks Fork,,Shannon,123,JACKM 03,2007,11/1/2007 0:00:00,11/14/2007 0:00:00,2,-999.00,14.10,240.40,7.97,9.34,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM03,03,Mainstem,,Jacks Fork,,Shannon,123,JACKM 03,2007,11/1/2007 0:00:00,11/14/2007 0:00:00,3,-999.00,14.10,239.10,8.03,9.00,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM03,03,Mainstem,,Jacks Fork,,Shannon,123,JACKM 03,2008,11/5/2008 0:00:00,11/21/2008 0:00:00,1,-999.00,13.00,270.40,8.33,10.58,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM03,03,Mainstem,,Jacks Fork,,Shannon,123,JACKM 03,2008,11/5/2008 0:00:00,11/21/2008 0:00:00,2,-999.00,12.00,265.50,8.26,10.29,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM03,03,Mainstem,,Jacks Fork,,Shannon,123,JACKM 03,2008,11/5/2008 0:00:00,11/21/2008 0:00:00,3,-999.00,12.10,266.50,8.22,10.11,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM03,03,Mainstem,,Jacks Fork,,Shannon,123,JACKM 03,2009,11/6/2009 0:00:00,12/3/2009 0:00:00,1,-999.00,12.10,279.40,7.81,10.62,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM03,03,Mainstem,,Jacks Fork,,Shannon,123,JACKM 03,2009,11/6/2009 0:00:00,12/3/2009 0:00:00,2,-999.00,12.00,279.80,7.78,10.05,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM03,03,Mainstem,,Jacks Fork,,Shannon,123,JACKM 03,2009,11/6/2009 0:00:00,12/3/2009 0:00:00,3,-999.00,11.80,260.10,7.61,10.51,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM03,03,Mainstem,,Jacks Fork,,Shannon,123,JACKM 03,2012,11/13/2012 0:00:00,12/5/2012 0:00:00,1,-999.00,9.50,332.40,8.27,10.72,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM03,03,Mainstem,,Jacks Fork,,Shannon,123,JACKM 03,2012,11/13/2012 0:00:00,12/5/2012 0:00:00,2,-999.00,9.30,332.10,8.35,10.61,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM03,03,Mainstem,,Jacks Fork,,Shannon,123,JACKM 03,2012,11/13/2012 0:00:00,12/5/2012 0:00:00,3,-999.00,9.30,325.80,8.60,10.26,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM03,03,Mainstem,,Jacks Fork,,Shannon,123,JACKM 03,2014,11/5/2014 0:00:00,11/19/2014 0:00:00,1,-999.00,11.20,336.80,7.98,10.50,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM03,03,Mainstem,,Jacks Fork,,Shannon,123,JACKM 03,2014,11/5/2014 0:00:00,11/19/2014 0:00:00,2,-999.00,11.30,334.40,7.89,8.92,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM03,03,Mainstem,,Jacks Fork,,Shannon,123,JACKM 03,2014,11/5/2014 0:00:00,11/19/2014 0:00:00,3,-999.00,10.30,337.40,7.99,9.90,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM03,03,Mainstem,,Jacks Fork,,Shannon,123,JACKM 03,2016,11/1/2016 0:00:00,11/10/2016 0:00:00,1,-999.00,16.80,332.30,8.16,8.95,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM03,03,Mainstem,,Jacks Fork,,Shannon,123,JACKM 03,2016,11/1/2016 0:00:00,11/10/2016 0:00:00,2,-999.00,16.80,337.20,8.14,7.66,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM03,03,Mainstem,,Jacks Fork,,Shannon,123,JACKM 03,2016,11/1/2016 0:00:00,11/10/2016 0:00:00,3,-999.00,16.70,338.20,8.06,8.02,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM03,03,Mainstem,,Jacks Fork,,Shannon,123,JACKM 03,2018,11/7/2018 0:00:00,11/20/2018 0:00:00,1,-999.00,11.10,274.70,8.09,10.69,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM03,03,Mainstem,,Jacks Fork,,Shannon,123,JACKM 03,2018,11/7/2018 0:00:00,11/20/2018 0:00:00,2,-999.00,11.10,274.90,8.08,10.59,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM03,03,Mainstem,,Jacks Fork,,Shannon,123,JACKM 03,2018,11/7/2018 0:00:00,11/20/2018 0:00:00,3,-999.00,11.10,274.80,7.74,10.36,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM03,03,Mainstem,,Jacks Fork,,Shannon,123,JACKM 03,2020,11/17/2020 0:00:00,1/14/2021 0:00:00,1,-999.00,8.20,-999.00,8.35,12.89,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM03,03,Mainstem,,Jacks Fork,,Shannon,123,JACKM 03,2020,11/17/2020 0:00:00,1/14/2021 0:00:00,2,-999.00,7.90,-999.00,8.28,13.06,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM03,03,Mainstem,,Jacks Fork,,Shannon,123,JACKM 03,2020,11/17/2020 0:00:00,1/14/2021 0:00:00,3,-999.00,7.70,-999.00,8.30,12.82,-999.00,Specific Conductance calibration was incorrect, therefore, specific conductance readings are incorrect.
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM03,03,Mainstem,,Jacks Fork,,Shannon,123,JACKM 03,2022,10/25/2022 0:00:00,11/4/2022 0:00:00,1,-999.00,12.90,308.40,8.21,9.51,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM03,03,Mainstem,,Jacks Fork,,Shannon,123,JACKM 03,2022,10/25/2022 0:00:00,11/4/2022 0:00:00,2,-999.00,12.90,308.10,8.24,9.15,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJM03,03,Mainstem,,Jacks Fork,,Shannon,123,JACKM 03,2022,10/25/2022 0:00:00,11/4/2022 0:00:00,3,-999.00,12.90,308.10,8.25,9.52,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJT01,01,Tributary,,Jacks Fork,Flat Rock Hollow,Shannon,907,JACKT01,2006,11/14/2006 0:00:00,12/19/2006 0:00:00,1,5.30,9.30,151.60,8.02,10.56,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJT01,01,Tributary,,Jacks Fork,Flat Rock Hollow,Shannon,907,JACKT01,2006,11/14/2006 0:00:00,12/19/2006 0:00:00,2,5.50,9.30,152.80,8.01,11.65,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJT01,01,Tributary,,Jacks Fork,Flat Rock Hollow,Shannon,907,JACKT01,2006,11/14/2006 0:00:00,12/19/2006 0:00:00,3,25.00,9.20,151.70,7.78,11.92,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJT02,02,Tributary,,Jacks Fork,Water Branch,Shannon,542,JACKT02,2007,11/1/2007 0:00:00,11/14/2007 0:00:00,1,-999.00,14.30,271.90,7.64,7.06,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJT02,02,Tributary,,Jacks Fork,Water Branch,Shannon,542,JACKT02,2007,11/1/2007 0:00:00,11/14/2007 0:00:00,2,-999.00,13.60,268.30,7.67,8.93,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJT02,02,Tributary,,Jacks Fork,Water Branch,Shannon,542,JACKT02,2007,11/1/2007 0:00:00,11/14/2007 0:00:00,3,-999.00,12.80,249.20,7.66,8.81,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJT03,03,Tributary,,Jacks Fork,Shawnee Creek,Shannon,699,JACKT03,2009,11/6/2009 0:00:00,12/3/2009 0:00:00,1,-999.00,10.50,400.00,7.66,11.93,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJT03,03,Tributary,,Jacks Fork,Shawnee Creek,Shannon,699,JACKT03,2009,11/6/2009 0:00:00,12/3/2009 0:00:00,2,-999.00,10.40,410.00,7.65,11.77,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJT03,03,Tributary,,Jacks Fork,Shawnee Creek,Shannon,699,JACKT03,2009,11/6/2009 0:00:00,12/3/2009 0:00:00,3,-999.00,10.50,410.00,8.03,11.41,-999.00,
Ozark National Scenic Riverways - RIVERS,OZAR,OZARRMINVEJT03,03,Tributary,,Jacks Fork,Shawnee Creek,Shannon,699,JACKT03,2012,11/13/2012 0:00:00,12/5/2012 0:00:00,1,-999.00,9.20,604.90,8.24,11.72,-999.00,
