ParkName,ParkCode,LocationID,PeriodID,EventID,DischargeNo,DistanceFromBank_m,Depth_cm,Velocity_ms,Comments
Ozark National Scenic Riverways,OZAR,OZARRMINVECM01,OZARRMINVE2008Nov05,OZARRMINVE2008Nov06,7,6.00,28.00,0.87,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM01,OZARRMINVE2008Nov05,OZARRMINVE2008Nov06,8,7.00,30.00,0.94,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM01,OZARRMINVE2008Nov05,OZARRMINVE2008Nov06,9,8.00,30.00,0.70,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM01,OZARRMINVE2008Nov05,OZARRMINVE2008Nov06,10,9.00,30.00,0.85,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM01,OZARRMINVE2008Nov05,OZARRMINVE2008Nov06,11,10.00,24.00,0.84,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM01,OZARRMINVE2008Nov05,OZARRMINVE2008Nov06,12,11.00,22.00,0.88,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM01,OZARRMINVE2008Nov05,OZARRMINVE2008Nov06,13,12.00,18.00,0.81,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM01,OZARRMINVE2008Nov05,OZARRMINVE2008Nov06,14,13.00,16.00,0.80,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM01,OZARRMINVE2008Nov05,OZARRMINVE2008Nov06,15,14.00,14.00,0.85,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM01,OZARRMINVE2008Nov05,OZARRMINVE2008Nov06,16,15.00,16.00,1.06,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM01,OZARRMINVE2008Nov05,OZARRMINVE2008Nov06,17,16.00,20.00,1.13,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM01,OZARRMINVE2008Nov05,OZARRMINVE2008Nov06,18,17.00,16.00,0.96,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM01,OZARRMINVE2008Nov05,OZARRMINVE2008Nov06,19,18.00,8.00,0.47,
Ozark National Scenic Riverways,OZAR,OZARRMINVECT07,OZARRMINVE2008Nov05,OZARRMINVE2008Nov06,1,0.00,0.00,0.00,
Ozark National Scenic Riverways,OZAR,OZARRMINVECT07,OZARRMINVE2008Nov05,OZARRMINVE2008Nov06,2,0.25,3.00,0.00,
Ozark National Scenic Riverways,OZAR,OZARRMINVECT07,OZARRMINVE2008Nov05,OZARRMINVE2008Nov06,3,0.50,7.00,-0.05,
Ozark National Scenic Riverways,OZAR,OZARRMINVECT07,OZARRMINVE2008Nov05,OZARRMINVE2008Nov06,4,0.75,18.00,0.00,
Ozark National Scenic Riverways,OZAR,OZARRMINVECT07,OZARRMINVE2008Nov05,OZARRMINVE2008Nov06,5,1.00,20.00,0.05,
Ozark National Scenic Riverways,OZAR,OZARRMINVECT07,OZARRMINVE2008Nov05,OZARRMINVE2008Nov06,6,1.25,21.00,0.23,
Ozark National Scenic Riverways,OZAR,OZARRMINVECT07,OZARRMINVE2008Nov05,OZARRMINVE2008Nov06,7,1.50,16.00,0.22,
Ozark National Scenic Riverways,OZAR,OZARRMINVECT07,OZARRMINVE2008Nov05,OZARRMINVE2008Nov06,8,1.75,16.00,0.07,
Ozark National Scenic Riverways,OZAR,OZARRMINVECT07,OZARRMINVE2008Nov05,OZARRMINVE2008Nov06,9,2.00,16.00,0.01,
Ozark National Scenic Riverways,OZAR,OZARRMINVECT07,OZARRMINVE2008Nov05,OZARRMINVE2008Nov06,10,2.25,13.00,0.00,
Ozark National Scenic Riverways,OZAR,OZARRMINVECT07,OZARRMINVE2008Nov05,OZARRMINVE2008Nov06,11,2.50,12.00,-0.01,
Ozark National Scenic Riverways,OZAR,OZARRMINVECT07,OZARRMINVE2008Nov05,OZARRMINVE2008Nov06,12,2.75,10.00,0.00,
Ozark National Scenic Riverways,OZAR,OZARRMINVECT07,OZARRMINVE2008Nov05,OZARRMINVE2008Nov06,13,3.00,8.00,0.00,
Ozark National Scenic Riverways,OZAR,OZARRMINVECT07,OZARRMINVE2008Nov05,OZARRMINVE2008Nov06,14,3.25,6.00,0.00,
Ozark National Scenic Riverways,OZAR,OZARRMINVECT07,OZARRMINVE2008Nov05,OZARRMINVE2008Nov06,15,3.50,4.00,0.00,
Ozark National Scenic Riverways,OZAR,OZARRMINVECT07,OZARRMINVE2008Nov05,OZARRMINVE2008Nov06,16,3.75,3.00,0.00,
Ozark National Scenic Riverways,OZAR,OZARRMINVECT07,OZARRMINVE2008Nov05,OZARRMINVE2008Nov06,17,4.00,0.00,0.00,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM02,OZARRMINVE2008Nov05,OZARRMINVE2008Nov07,1,0.00,0.00,0.00,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM02,OZARRMINVE2008Nov05,OZARRMINVE2008Nov07,2,1.00,20.00,0.02,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM02,OZARRMINVE2008Nov05,OZARRMINVE2008Nov07,3,2.00,22.00,0.02,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM02,OZARRMINVE2008Nov05,OZARRMINVE2008Nov07,4,3.00,30.00,0.14,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM02,OZARRMINVE2008Nov05,OZARRMINVE2008Nov07,5,4.00,30.00,0.23,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM02,OZARRMINVE2008Nov05,OZARRMINVE2008Nov07,6,5.00,26.00,0.42,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM02,OZARRMINVE2008Nov05,OZARRMINVE2008Nov07,7,6.00,22.00,0.11,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM02,OZARRMINVE2008Nov05,OZARRMINVE2008Nov07,8,7.00,26.00,0.23,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM02,OZARRMINVE2008Nov05,OZARRMINVE2008Nov07,9,8.00,28.00,0.39,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM02,OZARRMINVE2008Nov05,OZARRMINVE2008Nov07,10,9.00,24.00,0.44,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM02,OZARRMINVE2008Nov05,OZARRMINVE2008Nov07,11,10.00,42.00,0.51,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM02,OZARRMINVE2008Nov05,OZARRMINVE2008Nov07,12,11.00,38.00,0.12,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM02,OZARRMINVE2008Nov05,OZARRMINVE2008Nov07,13,12.00,32.00,0.31,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM02,OZARRMINVE2008Nov05,OZARRMINVE2008Nov07,14,13.00,43.00,0.44,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM02,OZARRMINVE2008Nov05,OZARRMINVE2008Nov07,15,14.00,46.00,0.37,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM02,OZARRMINVE2008Nov05,OZARRMINVE2008Nov07,16,15.00,49.00,0.26,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM02,OZARRMINVE2008Nov05,OZARRMINVE2008Nov07,17,16.00,44.00,0.35,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM02,OZARRMINVE2008Nov05,OZARRMINVE2008Nov07,18,17.00,28.00,0.21,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM02,OZARRMINVE2008Nov05,OZARRMINVE2008Nov07,19,18.00,4.00,0.00,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM03,OZARRMINVE2008Nov05,OZARRMINVE2008Nov07,1,0.00,0.00,0.00,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM03,OZARRMINVE2008Nov05,OZARRMINVE2008Nov07,2,2.00,22.00,0.05,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM03,OZARRMINVE2008Nov05,OZARRMINVE2008Nov07,3,4.00,29.00,0.07,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM03,OZARRMINVE2008Nov05,OZARRMINVE2008Nov07,4,6.00,37.00,0.09,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM03,OZARRMINVE2008Nov05,OZARRMINVE2008Nov07,5,8.00,44.00,0.20,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM03,OZARRMINVE2008Nov05,OZARRMINVE2008Nov07,6,10.00,52.00,0.37,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM03,OZARRMINVE2008Nov05,OZARRMINVE2008Nov07,7,12.00,38.00,0.47,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM03,OZARRMINVE2008Nov05,OZARRMINVE2008Nov07,8,14.00,32.00,0.39,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM03,OZARRMINVE2008Nov05,OZARRMINVE2008Nov07,9,16.00,32.00,0.45,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM03,OZARRMINVE2008Nov05,OZARRMINVE2008Nov07,10,18.00,24.00,0.52,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM03,OZARRMINVE2008Nov05,OZARRMINVE2008Nov07,11,20.00,18.00,0.28,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM03,OZARRMINVE2008Nov05,OZARRMINVE2008Nov07,12,22.00,8.00,-0.06,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM03,OZARRMINVE2008Nov05,OZARRMINVE2008Nov07,13,24.00,4.00,0.00,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM01,OZARRMINVE2008Nov05,OZARRMINVE2008Nov12,1,0.00,0.00,0.00,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM01,OZARRMINVE2008Nov05,OZARRMINVE2008Nov12,2,1.00,6.00,-0.02,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM01,OZARRMINVE2008Nov05,OZARRMINVE2008Nov12,3,2.00,8.00,0.01,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM01,OZARRMINVE2008Nov05,OZARRMINVE2008Nov12,4,3.00,9.00,0.02,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM01,OZARRMINVE2008Nov05,OZARRMINVE2008Nov12,5,4.00,21.00,0.30,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM01,OZARRMINVE2008Nov05,OZARRMINVE2008Nov12,6,5.00,23.00,0.56,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM01,OZARRMINVE2008Nov05,OZARRMINVE2008Nov12,7,6.00,26.00,0.66,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM01,OZARRMINVE2008Nov05,OZARRMINVE2008Nov12,8,7.00,31.00,0.74,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM01,OZARRMINVE2008Nov05,OZARRMINVE2008Nov12,9,8.00,33.00,0.80,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM01,OZARRMINVE2008Nov05,OZARRMINVE2008Nov12,10,9.00,34.00,0.75,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM01,OZARRMINVE2008Nov05,OZARRMINVE2008Nov12,11,10.00,36.00,0.79,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM01,OZARRMINVE2008Nov05,OZARRMINVE2008Nov12,12,11.00,31.00,0.72,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM01,OZARRMINVE2008Nov05,OZARRMINVE2008Nov12,13,12.00,32.00,0.30,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM01,OZARRMINVE2008Nov05,OZARRMINVE2008Nov12,14,13.00,28.00,0.09,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM01,OZARRMINVE2008Nov05,OZARRMINVE2008Nov12,15,14.00,18.00,0.01,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM01,OZARRMINVE2008Nov05,OZARRMINVE2008Nov12,16,15.00,16.00,-0.03,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM02,OZARRMINVE2008Nov05,OZARRMINVE2008Nov13,1,0.00,0.00,0.00,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM02,OZARRMINVE2008Nov05,OZARRMINVE2008Nov13,2,2.00,11.00,0.21,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM02,OZARRMINVE2008Nov05,OZARRMINVE2008Nov13,3,4.00,21.00,0.54,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM02,OZARRMINVE2008Nov05,OZARRMINVE2008Nov13,4,6.00,42.00,0.75,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM02,OZARRMINVE2008Nov05,OZARRMINVE2008Nov13,5,8.00,65.00,0.77,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM02,OZARRMINVE2008Nov05,OZARRMINVE2008Nov13,6,10.00,82.00,0.72,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM02,OZARRMINVE2008Nov05,OZARRMINVE2008Nov13,7,12.00,86.00,0.81,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM02,OZARRMINVE2008Nov05,OZARRMINVE2008Nov13,8,14.00,88.00,0.84,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM02,OZARRMINVE2008Nov05,OZARRMINVE2008Nov13,9,16.00,85.00,0.91,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM02,OZARRMINVE2008Nov05,OZARRMINVE2008Nov13,10,18.00,75.00,0.95,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM02,OZARRMINVE2008Nov05,OZARRMINVE2008Nov13,11,20.00,62.00,0.85,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM02,OZARRMINVE2008Nov05,OZARRMINVE2008Nov13,12,22.00,36.00,0.46,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM02,OZARRMINVE2008Nov05,OZARRMINVE2008Nov13,13,24.00,25.00,0.81,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM02,OZARRMINVE2008Nov05,OZARRMINVE2008Nov13,14,26.00,25.00,0.48,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM02,OZARRMINVE2008Nov05,OZARRMINVE2008Nov13,15,28.00,20.00,0.29,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM02,OZARRMINVE2008Nov05,OZARRMINVE2008Nov13,16,30.00,13.00,0.01,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM02,OZARRMINVE2008Nov05,OZARRMINVE2008Nov13,17,32.00,8.00,0.02,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM02,OZARRMINVE2008Nov05,OZARRMINVE2008Nov13,18,34.00,4.00,0.02,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM03,OZARRMINVE2008Nov05,OZARRMINVE2008Nov13,1,0.00,0.00,0.00,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM03,OZARRMINVE2008Nov05,OZARRMINVE2008Nov13,2,2.00,40.00,1.18,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM03,OZARRMINVE2008Nov05,OZARRMINVE2008Nov13,3,4.00,17.00,0.96,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM03,OZARRMINVE2008Nov05,OZARRMINVE2008Nov13,4,6.00,13.00,0.84,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM03,OZARRMINVE2008Nov05,OZARRMINVE2008Nov13,5,8.00,15.00,0.77,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM03,OZARRMINVE2008Nov05,OZARRMINVE2008Nov13,6,10.00,22.00,0.85,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM03,OZARRMINVE2008Nov05,OZARRMINVE2008Nov13,7,12.00,30.00,0.87,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM03,OZARRMINVE2008Nov05,OZARRMINVE2008Nov13,8,14.00,32.00,1.08,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM03,OZARRMINVE2008Nov05,OZARRMINVE2008Nov13,9,16.00,34.00,1.05,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM03,OZARRMINVE2008Nov05,OZARRMINVE2008Nov13,10,18.00,31.00,1.21,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM03,OZARRMINVE2008Nov05,OZARRMINVE2008Nov13,11,20.00,28.00,1.22,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM03,OZARRMINVE2008Nov05,OZARRMINVE2008Nov13,12,22.00,38.00,1.06,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM03,OZARRMINVE2008Nov05,OZARRMINVE2008Nov13,13,24.00,42.00,1.09,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM03,OZARRMINVE2008Nov05,OZARRMINVE2008Nov13,14,26.00,35.00,1.30,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM03,OZARRMINVE2008Nov05,OZARRMINVE2008Nov13,15,28.00,40.00,1.18,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM03,OZARRMINVE2008Nov05,OZARRMINVE2008Nov13,16,30.00,40.00,1.31,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM03,OZARRMINVE2008Nov05,OZARRMINVE2008Nov13,17,32.00,45.00,1.21,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM03,OZARRMINVE2008Nov05,OZARRMINVE2008Nov13,18,34.00,58.00,1.13,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM03,OZARRMINVE2008Nov05,OZARRMINVE2008Nov13,19,36.00,66.00,1.38,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM03,OZARRMINVE2008Nov05,OZARRMINVE2008Nov13,20,38.00,7.00,0.00,
Ozark National Scenic Riverways,OZAR,OZARRMINVECT09,OZARRMINVE2008Nov05,OZARRMINVE2008Nov21,1,0.00,0.00,0.00,
Ozark National Scenic Riverways,OZAR,OZARRMINVECT09,OZARRMINVE2008Nov05,OZARRMINVE2008Nov21,2,0.50,4.00,0.16,
Ozark National Scenic Riverways,OZAR,OZARRMINVECT09,OZARRMINVE2008Nov05,OZARRMINVE2008Nov21,3,1.00,8.00,0.15,
Ozark National Scenic Riverways,OZAR,OZARRMINVECT09,OZARRMINVE2008Nov05,OZARRMINVE2008Nov21,4,1.50,10.00,0.23,
Ozark National Scenic Riverways,OZAR,OZARRMINVECT09,OZARRMINVE2008Nov05,OZARRMINVE2008Nov21,5,2.00,9.00,0.13,
Ozark National Scenic Riverways,OZAR,OZARRMINVECT09,OZARRMINVE2008Nov05,OZARRMINVE2008Nov21,6,2.50,4.00,0.16,
Ozark National Scenic Riverways,OZAR,OZARRMINVECT09,OZARRMINVE2008Nov05,OZARRMINVE2008Nov21,7,3.00,2.00,0.00,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM01,OZARRMINVE2009Nov06,OZARRMINVE2009Nov06,1,2.30,32.00,0.66,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM01,OZARRMINVE2009Nov06,OZARRMINVE2009Nov06,2,4.30,37.00,0.94,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM01,OZARRMINVE2009Nov06,OZARRMINVE2009Nov06,3,6.30,45.00,1.12,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM01,OZARRMINVE2009Nov06,OZARRMINVE2009Nov06,4,8.30,58.00,1.22,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM01,OZARRMINVE2009Nov06,OZARRMINVE2009Nov06,5,10.30,62.00,1.28,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM01,OZARRMINVE2009Nov06,OZARRMINVE2009Nov06,6,12.30,63.00,1.29,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM01,OZARRMINVE2009Nov06,OZARRMINVE2009Nov06,7,14.30,46.00,1.12,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM01,OZARRMINVE2009Nov06,OZARRMINVE2009Nov06,8,16.30,32.00,1.01,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM01,OZARRMINVE2009Nov06,OZARRMINVE2009Nov06,9,18.30,31.00,0.48,
Ozark National Scenic Riverways,OZAR,OZARRMINVECM01,OZARRMINVE2009Nov06,OZARRMINVE2009Nov06,10,19.10,12.00,0.10,short distance
Ozark National Scenic Riverways,OZAR,OZARRMINVECT01,OZARRMINVE2009Nov06,OZARRMINVE2009Nov06,1,0.00,0.00,0.00,
Ozark National Scenic Riverways,OZAR,OZARRMINVECT01,OZARRMINVE2009Nov06,OZARRMINVE2009Nov06,2,1.00,2.00,0.17,
Ozark National Scenic Riverways,OZAR,OZARRMINVECT01,OZARRMINVE2009Nov06,OZARRMINVE2009Nov06,3,2.00,6.00,0.42,
Ozark National Scenic Riverways,OZAR,OZARRMINVECT01,OZARRMINVE2009Nov06,OZARRMINVE2009Nov06,4,3.00,20.00,0.53,
Ozark National Scenic Riverways,OZAR,OZARRMINVECT01,OZARRMINVE2009Nov06,OZARRMINVE2009Nov06,5,4.00,22.00,0.44,
Ozark National Scenic Riverways,OZAR,OZARRMINVECT01,OZARRMINVE2009Nov06,OZARRMINVE2009Nov06,6,5.00,14.00,0.53,
Ozark National Scenic Riverways,OZAR,OZARRMINVECT01,OZARRMINVE2009Nov06,OZARRMINVE2009Nov06,7,6.00,13.00,0.34,
Ozark National Scenic Riverways,OZAR,OZARRMINVECT01,OZARRMINVE2009Nov06,OZARRMINVE2009Nov06,8,7.00,6.00,0.18,
Ozark National Scenic Riverways,OZAR,OZARRMINVECT01,OZARRMINVE2009Nov06,OZARRMINVE2009Nov06,9,8.00,11.00,0.13,
Ozark National Scenic Riverways,OZAR,OZARRMINVECT01,OZARRMINVE2009Nov06,OZARRMINVE2009Nov06,10,9.00,18.00,0.23,
Ozark National Scenic Riverways,OZAR,OZARRMINVECT01,OZARRMINVE2009Nov06,OZARRMINVE2009Nov06,11,10.00,18.00,0.06,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM03,OZARRMINVE2009Nov06,OZARRMINVE2009Nov09,1,0.00,0.00,0.00,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM03,OZARRMINVE2009Nov06,OZARRMINVE2009Nov09,2,3.00,25.00,0.66,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM03,OZARRMINVE2009Nov06,OZARRMINVE2009Nov09,3,6.00,32.00,0.85,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM03,OZARRMINVE2009Nov06,OZARRMINVE2009Nov09,4,9.00,40.00,0.94,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM03,OZARRMINVE2009Nov06,OZARRMINVE2009Nov09,5,12.00,44.00,0.93,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM03,OZARRMINVE2009Nov06,OZARRMINVE2009Nov09,6,15.00,40.00,1.08,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM03,OZARRMINVE2009Nov06,OZARRMINVE2009Nov09,7,18.00,42.00,1.34,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM03,OZARRMINVE2009Nov06,OZARRMINVE2009Nov09,8,21.00,36.00,1.36,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM03,OZARRMINVE2009Nov06,OZARRMINVE2009Nov09,9,24.00,27.00,1.19,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM03,OZARRMINVE2009Nov06,OZARRMINVE2009Nov09,10,27.00,12.00,0.65,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM03,OZARRMINVE2009Nov06,OZARRMINVE2009Nov09,11,28.00,1.00,0.00,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM01,OZARRMINVE2009Nov06,OZARRMINVE2009Nov10,1,0.00,0.00,0.00,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM01,OZARRMINVE2009Nov06,OZARRMINVE2009Nov10,2,3.00,16.00,0.08,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM01,OZARRMINVE2009Nov06,OZARRMINVE2009Nov10,3,6.00,26.00,0.20,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM01,OZARRMINVE2009Nov06,OZARRMINVE2009Nov10,4,9.00,45.00,0.37,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM01,OZARRMINVE2009Nov06,OZARRMINVE2009Nov10,5,12.00,50.00,0.43,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM01,OZARRMINVE2009Nov06,OZARRMINVE2009Nov10,6,15.00,52.00,0.47,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM01,OZARRMINVE2009Nov06,OZARRMINVE2009Nov10,7,18.00,44.00,0.45,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM01,OZARRMINVE2009Nov06,OZARRMINVE2009Nov10,8,21.00,34.00,0.51,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM01,OZARRMINVE2009Nov06,OZARRMINVE2009Nov10,9,24.00,40.00,0.66,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM01,OZARRMINVE2009Nov06,OZARRMINVE2009Nov10,10,27.00,39.00,0.74,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM01,OZARRMINVE2009Nov06,OZARRMINVE2009Nov10,11,30.00,4.00,0.00,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM02,OZARRMINVE2009Nov06,OZARRMINVE2009Nov10,1,0.00,0.00,0.00,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM02,OZARRMINVE2009Nov06,OZARRMINVE2009Nov10,2,1.00,21.00,1.12,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM02,OZARRMINVE2009Nov06,OZARRMINVE2009Nov10,3,2.00,34.00,0.73,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM02,OZARRMINVE2009Nov06,OZARRMINVE2009Nov10,4,3.00,50.00,1.16,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM02,OZARRMINVE2009Nov06,OZARRMINVE2009Nov10,5,4.00,48.00,1.09,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM02,OZARRMINVE2009Nov06,OZARRMINVE2009Nov10,6,5.00,50.00,0.70,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM02,OZARRMINVE2009Nov06,OZARRMINVE2009Nov10,7,6.00,46.00,1.14,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM02,OZARRMINVE2009Nov06,OZARRMINVE2009Nov10,8,7.00,48.00,1.34,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM02,OZARRMINVE2009Nov06,OZARRMINVE2009Nov10,9,8.00,49.00,1.10,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM02,OZARRMINVE2009Nov06,OZARRMINVE2009Nov10,10,9.00,46.00,0.99,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM02,OZARRMINVE2009Nov06,OZARRMINVE2009Nov10,11,10.00,40.00,0.60,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM02,OZARRMINVE2009Nov06,OZARRMINVE2009Nov10,12,11.00,40.00,0.90,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM02,OZARRMINVE2009Nov06,OZARRMINVE2009Nov10,13,12.00,30.00,0.64,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM02,OZARRMINVE2009Nov06,OZARRMINVE2009Nov10,14,14.00,27.00,0.70,
Ozark National Scenic Riverways,OZAR,OZARRMINVEJM02,OZARRMINVE2009Nov06,OZARRMINVE2009Nov10,15,15.00,3.00,0.00,
Ozark National Scenic Riverways,OZAR,OZARRMINVECT03,OZARRMINVE2009Nov06,OZARRMINVE2009Nov12,1,0.00,0.00,0.00,
Ozark National Scenic Riverways,OZAR,OZARRMINVECT03,OZARRMINVE2009Nov06,OZARRMINVE2009Nov12,2,0.20,3.00,0.05,
Ozark National Scenic Riverways,OZAR,OZARRMINVECT03,OZARRMINVE2009Nov06,OZARRMINVE2009Nov12,3,0.40,5.00,0.02,
