ParkName,ParkCode,LocationType,LocationDescription,StreamName,TributaryName,County,StretchNumber,ReachID,ReachLength_m,StreamWatershedArea_sqkm,PeriodID,Season,StartDate,EndDate,EventID,Units,DischargeNo,DistanceFromBank_m,Depth_cm,Velocity_ms,Comments
Tallgrass Prairie NPres,TAPR,Tributary,,Palmer Creek,,Chase,,TAPRMID36,,,TAPRAqubug2015Apr29,2015,4/29/2015 0:00:00,4/29/2015 0:00:00,TAPRAquBug2015Apr29,meters,10,4.50,18.00,0.00,
Tallgrass Prairie NPres,TAPR,Tributary,,Palmer Creek,,Chase,,TAPRMID36,,,TAPRAqubug2015Apr29,2015,4/29/2015 0:00:00,4/29/2015 0:00:00,TAPRAquBug2015Apr29,meters,11,5.00,13.00,-0.02,
Tallgrass Prairie NPres,TAPR,Tributary,Initial sampling was first three riffles below low water crossing on Creek.,Fox Creek,,Chase,,TAPRLOW35,,,TAPRAquBug2018May03,2018,5/3/2018 0:00:00,5/4/2018 0:00:00,TAPRAquBug2018May04,meters,1,0.00,0.00,0.00,
Tallgrass Prairie NPres,TAPR,Tributary,Initial sampling was first three riffles below low water crossing on Creek.,Fox Creek,,Chase,,TAPRLOW35,,,TAPRAquBug2018May03,2018,5/3/2018 0:00:00,5/4/2018 0:00:00,TAPRAquBug2018May04,meters,2,0.50,30.00,0.02,
Tallgrass Prairie NPres,TAPR,Tributary,Initial sampling was first three riffles below low water crossing on Creek.,Fox Creek,,Chase,,TAPRLOW35,,,TAPRAquBug2018May03,2018,5/3/2018 0:00:00,5/4/2018 0:00:00,TAPRAquBug2018May04,meters,3,1.00,50.00,0.03,
Tallgrass Prairie NPres,TAPR,Tributary,Initial sampling was first three riffles below low water crossing on Creek.,Fox Creek,,Chase,,TAPRLOW35,,,TAPRAquBug2018May03,2018,5/3/2018 0:00:00,5/4/2018 0:00:00,TAPRAquBug2018May04,meters,4,1.50,60.00,0.05,
Tallgrass Prairie NPres,TAPR,Tributary,Initial sampling was first three riffles below low water crossing on Creek.,Fox Creek,,Chase,,TAPRLOW35,,,TAPRAquBug2018May03,2018,5/3/2018 0:00:00,5/4/2018 0:00:00,TAPRAquBug2018May04,meters,5,2.00,60.00,0.06,
Tallgrass Prairie NPres,TAPR,Tributary,Initial sampling was first three riffles below low water crossing on Creek.,Fox Creek,,Chase,,TAPRLOW35,,,TAPRAquBug2018May03,2018,5/3/2018 0:00:00,5/4/2018 0:00:00,TAPRAquBug2018May04,meters,6,2.50,64.00,0.07,
Tallgrass Prairie NPres,TAPR,Tributary,Initial sampling was first three riffles below low water crossing on Creek.,Fox Creek,,Chase,,TAPRLOW35,,,TAPRAquBug2018May03,2018,5/3/2018 0:00:00,5/4/2018 0:00:00,TAPRAquBug2018May04,meters,7,3.00,66.00,0.07,
Tallgrass Prairie NPres,TAPR,Tributary,Initial sampling was first three riffles below low water crossing on Creek.,Fox Creek,,Chase,,TAPRLOW35,,,TAPRAquBug2018May03,2018,5/3/2018 0:00:00,5/4/2018 0:00:00,TAPRAquBug2018May04,meters,8,3.50,60.00,0.07,
Tallgrass Prairie NPres,TAPR,Tributary,Initial sampling was first three riffles below low water crossing on Creek.,Fox Creek,,Chase,,TAPRLOW35,,,TAPRAquBug2018May03,2018,5/3/2018 0:00:00,5/4/2018 0:00:00,TAPRAquBug2018May04,meters,9,4.00,52.00,0.07,
Tallgrass Prairie NPres,TAPR,Tributary,Initial sampling was first three riffles below low water crossing on Creek.,Fox Creek,,Chase,,TAPRLOW35,,,TAPRAquBug2018May03,2018,5/3/2018 0:00:00,5/4/2018 0:00:00,TAPRAquBug2018May04,meters,10,4.50,38.00,0.08,
Tallgrass Prairie NPres,TAPR,Tributary,Initial sampling was first three riffles below low water crossing on Creek.,Fox Creek,,Chase,,TAPRLOW35,,,TAPRAquBug2018May03,2018,5/3/2018 0:00:00,5/4/2018 0:00:00,TAPRAquBug2018May04,meters,11,5.00,24.00,0.10,
Tallgrass Prairie NPres,TAPR,Tributary,Initial sampling was first three riffles below low water crossing on Creek.,Fox Creek,,Chase,,TAPRLOW35,,,TAPRAquBug2018May03,2018,5/3/2018 0:00:00,5/4/2018 0:00:00,TAPRAquBug2018May04,meters,12,5.50,6.00,0.07,
Tallgrass Prairie NPres,TAPR,Tributary,Initial sampling was first three riffles below low water crossing on Creek.,Fox Creek,,Chase,,TAPRLOW35,,,TAPRAquBug2018May03,2018,5/3/2018 0:00:00,5/4/2018 0:00:00,TAPRAquBug2018May04,meters,13,6.00,2.00,0.06,
Tallgrass Prairie NPres,TAPR,Tributary,,Palmer Creek,,Chase,,TAPRMID36,,,TAPRAquBug2018May03,2018,5/3/2018 0:00:00,5/4/2018 0:00:00,TAPRAquBug2018May04,meters,1,0.00,0.00,0.00,
Tallgrass Prairie NPres,TAPR,Tributary,,Palmer Creek,,Chase,,TAPRMID36,,,TAPRAquBug2018May03,2018,5/3/2018 0:00:00,5/4/2018 0:00:00,TAPRAquBug2018May04,meters,2,0.20,10.00,0.00,
Tallgrass Prairie NPres,TAPR,Tributary,,Palmer Creek,,Chase,,TAPRMID36,,,TAPRAquBug2018May03,2018,5/3/2018 0:00:00,5/4/2018 0:00:00,TAPRAquBug2018May04,meters,3,0.40,15.00,0.00,
Tallgrass Prairie NPres,TAPR,Tributary,,Palmer Creek,,Chase,,TAPRMID36,,,TAPRAquBug2018May03,2018,5/3/2018 0:00:00,5/4/2018 0:00:00,TAPRAquBug2018May04,meters,4,0.60,15.00,0.00,
Tallgrass Prairie NPres,TAPR,Tributary,,Palmer Creek,,Chase,,TAPRMID36,,,TAPRAquBug2018May03,2018,5/3/2018 0:00:00,5/4/2018 0:00:00,TAPRAquBug2018May04,meters,5,0.80,24.00,0.01,
Tallgrass Prairie NPres,TAPR,Tributary,,Palmer Creek,,Chase,,TAPRMID36,,,TAPRAquBug2018May03,2018,5/3/2018 0:00:00,5/4/2018 0:00:00,TAPRAquBug2018May04,meters,6,1.00,22.00,0.01,
Tallgrass Prairie NPres,TAPR,Tributary,,Palmer Creek,,Chase,,TAPRMID36,,,TAPRAquBug2018May03,2018,5/3/2018 0:00:00,5/4/2018 0:00:00,TAPRAquBug2018May04,meters,7,1.20,19.00,0.02,
Tallgrass Prairie NPres,TAPR,Tributary,,Palmer Creek,,Chase,,TAPRMID36,,,TAPRAquBug2018May03,2018,5/3/2018 0:00:00,5/4/2018 0:00:00,TAPRAquBug2018May04,meters,8,1.40,19.00,0.03,
Tallgrass Prairie NPres,TAPR,Tributary,,Palmer Creek,,Chase,,TAPRMID36,,,TAPRAquBug2018May03,2018,5/3/2018 0:00:00,5/4/2018 0:00:00,TAPRAquBug2018May04,meters,9,1.60,20.00,0.03,
Tallgrass Prairie NPres,TAPR,Tributary,,Palmer Creek,,Chase,,TAPRMID36,,,TAPRAquBug2018May03,2018,5/3/2018 0:00:00,5/4/2018 0:00:00,TAPRAquBug2018May04,meters,10,1.80,31.00,0.01,
Tallgrass Prairie NPres,TAPR,Tributary,,Palmer Creek,,Chase,,TAPRMID36,,,TAPRAquBug2018May03,2018,5/3/2018 0:00:00,5/4/2018 0:00:00,TAPRAquBug2018May04,meters,11,2.00,24.00,0.00,
Tallgrass Prairie NPres,TAPR,Tributary,,Palmer Creek,,Chase,,TAPRMID36,,,TAPRAquBug2018May03,2018,5/3/2018 0:00:00,5/4/2018 0:00:00,TAPRAquBug2018May04,meters,12,2.20,20.00,0.00,
Tallgrass Prairie NPres,TAPR,Tributary,,Palmer Creek,,Chase,,TAPRMID36,,,TAPRAquBug2018May03,2018,5/3/2018 0:00:00,5/4/2018 0:00:00,TAPRAquBug2018May04,meters,13,2.40,10.00,0.00,
Tallgrass Prairie NPres,TAPR,Tributary,,Palmer Creek,,Chase,,TAPRMID36,,,TAPRAquBug2018May03,2018,5/3/2018 0:00:00,5/4/2018 0:00:00,TAPRAquBug2018May04,meters,14,2.60,4.00,0.00,
Tallgrass Prairie NPres,TAPR,Tributary,,Palmer Creek,,Chase,,TAPRMID36,,,TAPRAquBug2018May03,2018,5/3/2018 0:00:00,5/4/2018 0:00:00,TAPRAquBug2018May04,meters,15,2.80,1.00,0.00,
Wilson's Creek NB,WICR,Tributary,Upper Wilson's Creek (WICR 1),Upper Wilson Creek,,Greene,,WICRUPP01,,,WICRAqubug2006Jun13,2006,6/13/2006 0:00:00,6/13/2006 0:00:00,WICRAqubug2006Jun13,meters,1,0.00,0.00,0.00,
Wilson's Creek NB,WICR,Tributary,Upper Wilson's Creek (WICR 1),Upper Wilson Creek,,Greene,,WICRUPP01,,,WICRAqubug2006Jun13,2006,6/13/2006 0:00:00,6/13/2006 0:00:00,WICRAqubug2006Jun13,meters,2,0.00,2.00,0.00,
Wilson's Creek NB,WICR,Tributary,Upper Wilson's Creek (WICR 1),Upper Wilson Creek,,Greene,,WICRUPP01,,,WICRAqubug2006Jun13,2006,6/13/2006 0:00:00,6/13/2006 0:00:00,WICRAqubug2006Jun13,meters,3,1.00,22.00,0.06,
Wilson's Creek NB,WICR,Tributary,Upper Wilson's Creek (WICR 1),Upper Wilson Creek,,Greene,,WICRUPP01,,,WICRAqubug2006Jun13,2006,6/13/2006 0:00:00,6/13/2006 0:00:00,WICRAqubug2006Jun13,meters,4,2.00,40.00,0.11,
Wilson's Creek NB,WICR,Tributary,Upper Wilson's Creek (WICR 1),Upper Wilson Creek,,Greene,,WICRUPP01,,,WICRAqubug2006Jun13,2006,6/13/2006 0:00:00,6/13/2006 0:00:00,WICRAqubug2006Jun13,meters,5,3.00,38.00,0.15,
Wilson's Creek NB,WICR,Tributary,Upper Wilson's Creek (WICR 1),Upper Wilson Creek,,Greene,,WICRUPP01,,,WICRAqubug2006Jun13,2006,6/13/2006 0:00:00,6/13/2006 0:00:00,WICRAqubug2006Jun13,meters,6,4.00,40.00,0.02,
Wilson's Creek NB,WICR,Tributary,Upper Wilson's Creek (WICR 1),Upper Wilson Creek,,Greene,,WICRUPP01,,,WICRAqubug2006Jun13,2006,6/13/2006 0:00:00,6/13/2006 0:00:00,WICRAqubug2006Jun13,meters,7,5.00,46.00,0.03,
Wilson's Creek NB,WICR,Tributary,Upper Wilson's Creek (WICR 1),Upper Wilson Creek,,Greene,,WICRUPP01,,,WICRAqubug2006Jun13,2006,6/13/2006 0:00:00,6/13/2006 0:00:00,WICRAqubug2006Jun13,meters,8,6.00,42.00,0.18,
Wilson's Creek NB,WICR,Tributary,Upper Wilson's Creek (WICR 1),Upper Wilson Creek,,Greene,,WICRUPP01,,,WICRAqubug2006Jun13,2006,6/13/2006 0:00:00,6/13/2006 0:00:00,WICRAqubug2006Jun13,meters,9,7.00,38.00,0.38,
Wilson's Creek NB,WICR,Tributary,Upper Wilson's Creek (WICR 1),Upper Wilson Creek,,Greene,,WICRUPP01,,,WICRAqubug2006Jun13,2006,6/13/2006 0:00:00,6/13/2006 0:00:00,WICRAqubug2006Jun13,meters,10,8.00,30.00,0.41,
Wilson's Creek NB,WICR,Tributary,Upper Wilson's Creek (WICR 1),Upper Wilson Creek,,Greene,,WICRUPP01,,,WICRAqubug2006Jun13,2006,6/13/2006 0:00:00,6/13/2006 0:00:00,WICRAqubug2006Jun13,meters,11,9.00,24.00,0.18,
Wilson's Creek NB,WICR,Tributary,Upper Wilson's Creek (WICR 1),Upper Wilson Creek,,Greene,,WICRUPP01,,,WICRAqubug2006Jun13,2006,6/13/2006 0:00:00,6/13/2006 0:00:00,WICRAqubug2006Jun13,meters,12,10.00,22.00,0.33,
Wilson's Creek NB,WICR,Tributary,Upper Wilson's Creek (WICR 1),Upper Wilson Creek,,Greene,,WICRUPP01,,,WICRAqubug2006Jun13,2006,6/13/2006 0:00:00,6/13/2006 0:00:00,WICRAqubug2006Jun13,meters,13,11.00,21.00,0.29,
Wilson's Creek NB,WICR,Tributary,Upper Wilson's Creek (WICR 1),Upper Wilson Creek,,Greene,,WICRUPP01,,,WICRAqubug2006Jun13,2006,6/13/2006 0:00:00,6/13/2006 0:00:00,WICRAqubug2006Jun13,meters,14,12.00,20.00,0.61,
Wilson's Creek NB,WICR,Tributary,Upper Wilson's Creek (WICR 1),Upper Wilson Creek,,Greene,,WICRUPP01,,,WICRAqubug2006Jun13,2006,6/13/2006 0:00:00,6/13/2006 0:00:00,WICRAqubug2006Jun13,meters,15,13.00,27.00,0.66,
Wilson's Creek NB,WICR,Tributary,Upper Wilson's Creek (WICR 1),Upper Wilson Creek,,Greene,,WICRUPP01,,,WICRAqubug2006Jun13,2006,6/13/2006 0:00:00,6/13/2006 0:00:00,WICRAqubug2006Jun13,meters,16,14.00,28.00,0.79,
Wilson's Creek NB,WICR,Tributary,Upper Wilson's Creek (WICR 1),Upper Wilson Creek,,Greene,,WICRUPP01,,,WICRAqubug2006Jun13,2006,6/13/2006 0:00:00,6/13/2006 0:00:00,WICRAqubug2006Jun13,meters,17,15.00,34.00,0.80,
Wilson's Creek NB,WICR,Tributary,Upper Wilson's Creek (WICR 1),Upper Wilson Creek,,Greene,,WICRUPP01,,,WICRAqubug2006Jun13,2006,6/13/2006 0:00:00,6/13/2006 0:00:00,WICRAqubug2006Jun13,meters,18,16.00,21.00,0.68,
Wilson's Creek NB,WICR,Tributary,Upper Wilson's Creek (WICR 1),Upper Wilson Creek,,Greene,,WICRUPP01,,,WICRAqubug2006Jun13,2006,6/13/2006 0:00:00,6/13/2006 0:00:00,WICRAqubug2006Jun13,meters,19,17.00,10.00,0.31,
Wilson's Creek NB,WICR,Tributary,Upper Wilson's Creek (WICR 1),Upper Wilson Creek,,Greene,,WICRUPP01,,,WICRAqubug2006Jun13,2006,6/13/2006 0:00:00,6/13/2006 0:00:00,WICRAqubug2006Jun13,meters,20,18.00,7.00,0.13,
Wilson's Creek NB,WICR,Tributary,Site 1 2010; Lower Wilson's Creek (WICR 3),Lower Wilson Creek,,Greene,,WICRLOW02,,,WICRAqubug2006Jun13,2006,6/13/2006 0:00:00,6/13/2006 0:00:00,WICRAqubug2006Jun13,meters,1,0.00,0.00,0.00,
Wilson's Creek NB,WICR,Tributary,Site 1 2010; Lower Wilson's Creek (WICR 3),Lower Wilson Creek,,Greene,,WICRLOW02,,,WICRAqubug2006Jun13,2006,6/13/2006 0:00:00,6/13/2006 0:00:00,WICRAqubug2006Jun13,meters,2,0.00,6.00,0.02,
Wilson's Creek NB,WICR,Tributary,Site 1 2010; Lower Wilson's Creek (WICR 3),Lower Wilson Creek,,Greene,,WICRLOW02,,,WICRAqubug2006Jun13,2006,6/13/2006 0:00:00,6/13/2006 0:00:00,WICRAqubug2006Jun13,meters,3,1.00,15.00,0.07,
Wilson's Creek NB,WICR,Tributary,Site 1 2010; Lower Wilson's Creek (WICR 3),Lower Wilson Creek,,Greene,,WICRLOW02,,,WICRAqubug2006Jun13,2006,6/13/2006 0:00:00,6/13/2006 0:00:00,WICRAqubug2006Jun13,meters,4,2.00,10.00,0.00,very little flow, negative reading
Wilson's Creek NB,WICR,Tributary,Site 1 2010; Lower Wilson's Creek (WICR 3),Lower Wilson Creek,,Greene,,WICRLOW02,,,WICRAqubug2006Jun13,2006,6/13/2006 0:00:00,6/13/2006 0:00:00,WICRAqubug2006Jun13,meters,5,3.00,10.00,0.00,very little flow, negative reading
Wilson's Creek NB,WICR,Tributary,Site 1 2010; Lower Wilson's Creek (WICR 3),Lower Wilson Creek,,Greene,,WICRLOW02,,,WICRAqubug2006Jun13,2006,6/13/2006 0:00:00,6/13/2006 0:00:00,WICRAqubug2006Jun13,meters,6,4.00,14.00,0.02,
Wilson's Creek NB,WICR,Tributary,Site 1 2010; Lower Wilson's Creek (WICR 3),Lower Wilson Creek,,Greene,,WICRLOW02,,,WICRAqubug2006Jun13,2006,6/13/2006 0:00:00,6/13/2006 0:00:00,WICRAqubug2006Jun13,meters,7,5.00,16.00,0.13,
Wilson's Creek NB,WICR,Tributary,Site 1 2010; Lower Wilson's Creek (WICR 3),Lower Wilson Creek,,Greene,,WICRLOW02,,,WICRAqubug2006Jun13,2006,6/13/2006 0:00:00,6/13/2006 0:00:00,WICRAqubug2006Jun13,meters,8,6.00,20.00,0.19,
Wilson's Creek NB,WICR,Tributary,Site 1 2010; Lower Wilson's Creek (WICR 3),Lower Wilson Creek,,Greene,,WICRLOW02,,,WICRAqubug2006Jun13,2006,6/13/2006 0:00:00,6/13/2006 0:00:00,WICRAqubug2006Jun13,meters,9,7.00,26.00,0.23,
Wilson's Creek NB,WICR,Tributary,Site 1 2010; Lower Wilson's Creek (WICR 3),Lower Wilson Creek,,Greene,,WICRLOW02,,,WICRAqubug2006Jun13,2006,6/13/2006 0:00:00,6/13/2006 0:00:00,WICRAqubug2006Jun13,meters,10,8.00,30.00,0.24,
Wilson's Creek NB,WICR,Tributary,Site 1 2010; Lower Wilson's Creek (WICR 3),Lower Wilson Creek,,Greene,,WICRLOW02,,,WICRAqubug2006Jun13,2006,6/13/2006 0:00:00,6/13/2006 0:00:00,WICRAqubug2006Jun13,meters,11,9.00,28.00,0.19,
Wilson's Creek NB,WICR,Tributary,Site 1 2010; Lower Wilson's Creek (WICR 3),Lower Wilson Creek,,Greene,,WICRLOW02,,,WICRAqubug2006Jun13,2006,6/13/2006 0:00:00,6/13/2006 0:00:00,WICRAqubug2006Jun13,meters,12,10.00,24.00,0.20,
Wilson's Creek NB,WICR,Tributary,Site 1 2010; Lower Wilson's Creek (WICR 3),Lower Wilson Creek,,Greene,,WICRLOW02,,,WICRAqubug2006Jun13,2006,6/13/2006 0:00:00,6/13/2006 0:00:00,WICRAqubug2006Jun13,meters,13,11.00,20.00,0.13,
Wilson's Creek NB,WICR,Tributary,Site 1 2010; Lower Wilson's Creek (WICR 3),Lower Wilson Creek,,Greene,,WICRLOW02,,,WICRAqubug2006Jun13,2006,6/13/2006 0:00:00,6/13/2006 0:00:00,WICRAqubug2006Jun13,meters,14,12.00,28.00,0.16,
Wilson's Creek NB,WICR,Tributary,Site 1 2010; Lower Wilson's Creek (WICR 3),Lower Wilson Creek,,Greene,,WICRLOW02,,,WICRAqubug2006Jun13,2006,6/13/2006 0:00:00,6/13/2006 0:00:00,WICRAqubug2006Jun13,meters,15,13.00,40.00,0.21,
Wilson's Creek NB,WICR,Tributary,Site 1 2010; Lower Wilson's Creek (WICR 3),Lower Wilson Creek,,Greene,,WICRLOW02,,,WICRAqubug2006Jun13,2006,6/13/2006 0:00:00,6/13/2006 0:00:00,WICRAqubug2006Jun13,meters,16,14.00,50.00,0.28,
Wilson's Creek NB,WICR,Tributary,Site 1 2010; Lower Wilson's Creek (WICR 3),Lower Wilson Creek,,Greene,,WICRLOW02,,,WICRAqubug2006Jun13,2006,6/13/2006 0:00:00,6/13/2006 0:00:00,WICRAqubug2006Jun13,meters,17,15.00,52.00,0.31,
Wilson's Creek NB,WICR,Tributary,Site 1 2010; Lower Wilson's Creek (WICR 3),Lower Wilson Creek,,Greene,,WICRLOW02,,,WICRAqubug2006Jun13,2006,6/13/2006 0:00:00,6/13/2006 0:00:00,WICRAqubug2006Jun13,meters,18,16.00,48.00,0.23,
Wilson's Creek NB,WICR,Tributary,Site 1 2010; Lower Wilson's Creek (WICR 3),Lower Wilson Creek,,Greene,,WICRLOW02,,,WICRAqubug2006Jun13,2006,6/13/2006 0:00:00,6/13/2006 0:00:00,WICRAqubug2006Jun13,meters,19,17.00,34.00,0.17,
Wilson's Creek NB,WICR,Tributary,Site 1 2010; Lower Wilson's Creek (WICR 3),Lower Wilson Creek,,Greene,,WICRLOW02,,,WICRAqubug2006Jun13,2006,6/13/2006 0:00:00,6/13/2006 0:00:00,WICRAqubug2006Jun13,meters,20,18.00,21.00,0.00,
Wilson's Creek NB,WICR,Tributary,Site 2 2010; Skeggs Branch (WICR 2),Skegg's Branch,,Greene,,WICRLOW03,,,WICRAqubug2006Jun13,2006,6/13/2006 0:00:00,6/13/2006 0:00:00,WICRAqubug2006Jun13,meters,1,0.00,0.00,0.00,
Wilson's Creek NB,WICR,Tributary,Site 2 2010; Skeggs Branch (WICR 2),Skegg's Branch,,Greene,,WICRLOW03,,,WICRAqubug2006Jun13,2006,6/13/2006 0:00:00,6/13/2006 0:00:00,WICRAqubug2006Jun13,meters,2,0.00,2.00,0.00,
Wilson's Creek NB,WICR,Tributary,Site 2 2010; Skeggs Branch (WICR 2),Skegg's Branch,,Greene,,WICRLOW03,,,WICRAqubug2006Jun13,2006,6/13/2006 0:00:00,6/13/2006 0:00:00,WICRAqubug2006Jun13,meters,3,0.50,9.00,0.00,
Wilson's Creek NB,WICR,Tributary,Site 2 2010; Skeggs Branch (WICR 2),Skegg's Branch,,Greene,,WICRLOW03,,,WICRAqubug2006Jun13,2006,6/13/2006 0:00:00,6/13/2006 0:00:00,WICRAqubug2006Jun13,meters,4,1.00,10.00,0.00,
Wilson's Creek NB,WICR,Tributary,Site 2 2010; Skeggs Branch (WICR 2),Skegg's Branch,,Greene,,WICRLOW03,,,WICRAqubug2006Jun13,2006,6/13/2006 0:00:00,6/13/2006 0:00:00,WICRAqubug2006Jun13,meters,5,1.50,14.00,0.03,
Wilson's Creek NB,WICR,Tributary,Site 2 2010; Skeggs Branch (WICR 2),Skegg's Branch,,Greene,,WICRLOW03,,,WICRAqubug2006Jun13,2006,6/13/2006 0:00:00,6/13/2006 0:00:00,WICRAqubug2006Jun13,meters,6,2.00,15.00,0.05,
Wilson's Creek NB,WICR,Tributary,Site 2 2010; Skeggs Branch (WICR 2),Skegg's Branch,,Greene,,WICRLOW03,,,WICRAqubug2006Jun13,2006,6/13/2006 0:00:00,6/13/2006 0:00:00,WICRAqubug2006Jun13,meters,7,2.50,15.00,0.09,
Wilson's Creek NB,WICR,Tributary,Site 2 2010; Skeggs Branch (WICR 2),Skegg's Branch,,Greene,,WICRLOW03,,,WICRAqubug2006Jun13,2006,6/13/2006 0:00:00,6/13/2006 0:00:00,WICRAqubug2006Jun13,meters,8,3.00,20.00,0.01,
Wilson's Creek NB,WICR,Tributary,Site 2 2010; Skeggs Branch (WICR 2),Skegg's Branch,,Greene,,WICRLOW03,,,WICRAqubug2006Jun13,2006,6/13/2006 0:00:00,6/13/2006 0:00:00,WICRAqubug2006Jun13,meters,9,3.50,18.00,0.00,
Wilson's Creek NB,WICR,Tributary,Site 2 2010; Skeggs Branch (WICR 2),Skegg's Branch,,Greene,,WICRLOW03,,,WICRAqubug2006Jun13,2006,6/13/2006 0:00:00,6/13/2006 0:00:00,WICRAqubug2006Jun13,meters,10,4.00,1.00,0.00,
Wilson's Creek NB,WICR,Tributary,Site 3 2010; Terrel Creek,Terrell Creek,,Christian,,WICRLOW04,,,WICRAqubug2006Jun14,2006,6/14/2006 0:00:00,6/14/2006 0:00:00,WICRAqubug2006Jun14,meters,1,0.00,0.00,0.00,
Wilson's Creek NB,WICR,Tributary,Site 3 2010; Terrel Creek,Terrell Creek,,Christian,,WICRLOW04,,,WICRAqubug2006Jun14,2006,6/14/2006 0:00:00,6/14/2006 0:00:00,WICRAqubug2006Jun14,meters,2,0.00,5.00,0.02,
Wilson's Creek NB,WICR,Tributary,Site 3 2010; Terrel Creek,Terrell Creek,,Christian,,WICRLOW04,,,WICRAqubug2006Jun14,2006,6/14/2006 0:00:00,6/14/2006 0:00:00,WICRAqubug2006Jun14,meters,3,1.00,11.00,0.02,
Wilson's Creek NB,WICR,Tributary,Site 3 2010; Terrel Creek,Terrell Creek,,Christian,,WICRLOW04,,,WICRAqubug2006Jun14,2006,6/14/2006 0:00:00,6/14/2006 0:00:00,WICRAqubug2006Jun14,meters,4,2.00,21.00,0.03,
Wilson's Creek NB,WICR,Tributary,Site 3 2010; Terrel Creek,Terrell Creek,,Christian,,WICRLOW04,,,WICRAqubug2006Jun14,2006,6/14/2006 0:00:00,6/14/2006 0:00:00,WICRAqubug2006Jun14,meters,5,3.00,26.00,0.00,
Wilson's Creek NB,WICR,Tributary,Site 3 2010; Terrel Creek,Terrell Creek,,Christian,,WICRLOW04,,,WICRAqubug2006Jun14,2006,6/14/2006 0:00:00,6/14/2006 0:00:00,WICRAqubug2006Jun14,meters,6,4.00,29.00,0.07,
Wilson's Creek NB,WICR,Tributary,Site 3 2010; Terrel Creek,Terrell Creek,,Christian,,WICRLOW04,,,WICRAqubug2006Jun14,2006,6/14/2006 0:00:00,6/14/2006 0:00:00,WICRAqubug2006Jun14,meters,7,5.00,28.00,0.17,
Wilson's Creek NB,WICR,Tributary,Site 3 2010; Terrel Creek,Terrell Creek,,Christian,,WICRLOW04,,,WICRAqubug2006Jun14,2006,6/14/2006 0:00:00,6/14/2006 0:00:00,WICRAqubug2006Jun14,meters,8,6.00,28.00,0.10,
Wilson's Creek NB,WICR,Tributary,Site 3 2010; Terrel Creek,Terrell Creek,,Christian,,WICRLOW04,,,WICRAqubug2006Jun14,2006,6/14/2006 0:00:00,6/14/2006 0:00:00,WICRAqubug2006Jun14,meters,9,7.00,10.00,0.00,
Wilson's Creek NB,WICR,Tributary,Site 1 2010; Lower Wilson's Creek (WICR 3),Lower Wilson Creek,,Greene,,WICRLOW02,,,WICRAqubug2007Jul15,2007,7/15/2007 0:00:00,7/15/2007 0:00:00,WICRAqubug2007Jul15,meters,1,0.00,0.00,0.00,
Wilson's Creek NB,WICR,Tributary,Site 1 2010; Lower Wilson's Creek (WICR 3),Lower Wilson Creek,,Greene,,WICRLOW02,,,WICRAqubug2007Jul15,2007,7/15/2007 0:00:00,7/15/2007 0:00:00,WICRAqubug2007Jul15,meters,2,1.00,12.00,0.23,
Wilson's Creek NB,WICR,Tributary,Site 1 2010; Lower Wilson's Creek (WICR 3),Lower Wilson Creek,,Greene,,WICRLOW02,,,WICRAqubug2007Jul15,2007,7/15/2007 0:00:00,7/15/2007 0:00:00,WICRAqubug2007Jul15,meters,3,2.00,24.00,0.42,
Wilson's Creek NB,WICR,Tributary,Site 1 2010; Lower Wilson's Creek (WICR 3),Lower Wilson Creek,,Greene,,WICRLOW02,,,WICRAqubug2007Jul15,2007,7/15/2007 0:00:00,7/15/2007 0:00:00,WICRAqubug2007Jul15,meters,4,3.00,34.00,0.39,
Wilson's Creek NB,WICR,Tributary,Site 1 2010; Lower Wilson's Creek (WICR 3),Lower Wilson Creek,,Greene,,WICRLOW02,,,WICRAqubug2007Jul15,2007,7/15/2007 0:00:00,7/15/2007 0:00:00,WICRAqubug2007Jul15,meters,5,4.00,38.00,0.66,
Wilson's Creek NB,WICR,Tributary,Site 1 2010; Lower Wilson's Creek (WICR 3),Lower Wilson Creek,,Greene,,WICRLOW02,,,WICRAqubug2007Jul15,2007,7/15/2007 0:00:00,7/15/2007 0:00:00,WICRAqubug2007Jul15,meters,6,5.00,52.00,0.69,
Wilson's Creek NB,WICR,Tributary,Site 1 2010; Lower Wilson's Creek (WICR 3),Lower Wilson Creek,,Greene,,WICRLOW02,,,WICRAqubug2007Jul15,2007,7/15/2007 0:00:00,7/15/2007 0:00:00,WICRAqubug2007Jul15,meters,7,6.00,56.00,0.70,
Wilson's Creek NB,WICR,Tributary,Site 1 2010; Lower Wilson's Creek (WICR 3),Lower Wilson Creek,,Greene,,WICRLOW02,,,WICRAqubug2007Jul15,2007,7/15/2007 0:00:00,7/15/2007 0:00:00,WICRAqubug2007Jul15,meters,8,7.00,54.00,0.80,
Wilson's Creek NB,WICR,Tributary,Site 1 2010; Lower Wilson's Creek (WICR 3),Lower Wilson Creek,,Greene,,WICRLOW02,,,WICRAqubug2007Jul15,2007,7/15/2007 0:00:00,7/15/2007 0:00:00,WICRAqubug2007Jul15,meters,9,8.00,54.00,0.78,
