ParkName,ParkCode,LocationID,PeriodID,EventID,ChannelType,SiteNumber,TransectNumber,SampleLocation,ChannelUnit,PoolForm,Width_Meters,Depth_Centimeters,Velocity_MetersPerSecond,Velocity_MetersPerSecond_flag,DominantWentworthSubstrate_Millimeters,WentworthMidpoint_Millimeters,EmbeddedCanopyCover,ECC_MidpointValue1_Percent,CanopyCover,ECC_MidpointValue2_Percent,Comment,dwcType,dwcBasisOfRecord
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2021Sep07,TAPRShiner2021Sep08,main,3,2,Middle,Pool,NA,3.7,42,0,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2021Sep07,TAPRShiner2021Sep08,main,4,2,Middle,Pool,NA,1.5,12,0,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2021Sep07,TAPRShiner2021Sep08,main,1,3,Middle,Pool,NA,1.4,14,0,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2021Sep07,TAPRShiner2021Sep08,main,2,3,Middle,Pool,NA,3.3,30,0,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2021Sep07,TAPRShiner2021Sep08,main,3,3,Middle,Pool,NA,4.4,14,0,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2021Sep07,TAPRShiner2021Sep08,main,4,3,Middle,Pool,NA,1.8,8,0,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2022Aug16,TAPRShiner2022Aug16,main,1,1,Middle,Pool,NA,1.7,9,0,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2022Aug16,TAPRShiner2022Aug16,main,2,1,Middle,Pool,NA,2,41,0,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2022Aug16,TAPRShiner2022Aug16,main,3,1,Middle,Pool,NA,1.7,8,0,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2022Aug16,TAPRShiner2022Aug16,main,1,2,Middle,Pool,NA,3,25,0,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2022Aug16,TAPRShiner2022Aug16,main,2,2,Middle,Pool,NA,2.4,20,0,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2022Aug16,TAPRShiner2022Aug16,main,3,2,Middle,Pool,NA,4.2,48,0,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2022Aug16,TAPRShiner2022Aug16,main,1,3,Middle,Pool,NA,2.5,26,0,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2022Aug16,TAPRShiner2022Aug16,main,2,3,Middle,Pool,NA,1.7,18,0,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner23middl,TAPRShiner2022Aug16,TAPRShiner2022Aug16,main,3,3,Middle,Pool,NA,5.7,26,0,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2001Aug28,TAPRShiner2001Aug29,main,1,1,Middle,Pool,NA,1.6,15,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2001Aug28,TAPRShiner2001Aug29,main,2,1,Middle,Pool,NA,2.8,30,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2001Aug28,TAPRShiner2001Aug29,main,3,1,Middle,Pool,NA,4,135,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2001Aug28,TAPRShiner2001Aug29,main,4,1,Middle,Pool,NA,7.5,50,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2001Aug28,TAPRShiner2001Aug29,main,5,1,Middle,Pool,NA,5.5,40,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2001Aug28,TAPRShiner2001Aug29,main,1,2,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2001Aug28,TAPRShiner2001Aug29,main,2,2,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2001Aug28,TAPRShiner2001Aug29,main,3,2,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2001Aug28,TAPRShiner2001Aug29,main,4,2,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2001Aug28,TAPRShiner2001Aug29,main,5,2,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2001Aug28,TAPRShiner2001Aug29,main,1,3,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2001Aug28,TAPRShiner2001Aug29,main,2,3,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2001Aug28,TAPRShiner2001Aug29,main,3,3,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2001Aug28,TAPRShiner2001Aug29,main,4,3,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2001Aug28,TAPRShiner2001Aug29,main,5,3,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2002Sep30,TAPRShiner2002Oct04,main,1,1,Middle,Pool,NA,4.2,33,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2002Sep30,TAPRShiner2002Oct04,main,2,1,Middle,Pool,NA,4.4,50,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2002Sep30,TAPRShiner2002Oct04,main,3,1,Middle,Pool,NA,2.7,25,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2002Sep30,TAPRShiner2002Oct04,main,4,1,Middle,Pool,NA,4.2,86,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2002Sep30,TAPRShiner2002Oct04,main,5,1,Middle,Pool,NA,3.9,45,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2002Sep30,TAPRShiner2002Oct04,main,1,2,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2002Sep30,TAPRShiner2002Oct04,main,2,2,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2002Sep30,TAPRShiner2002Oct04,main,3,2,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2002Sep30,TAPRShiner2002Oct04,main,4,2,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2002Sep30,TAPRShiner2002Oct04,main,5,2,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2002Sep30,TAPRShiner2002Oct04,main,1,3,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2002Sep30,TAPRShiner2002Oct04,main,2,3,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2002Sep30,TAPRShiner2002Oct04,main,3,3,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2002Sep30,TAPRShiner2002Oct04,main,4,3,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2002Sep30,TAPRShiner2002Oct04,main,5,3,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2003Oct06,TAPRShiner2003Oct08,main,1,1,Middle,Pool,NA,4,34,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2003Oct06,TAPRShiner2003Oct08,main,2,1,Middle,Pool,NA,4.5,29,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2003Oct06,TAPRShiner2003Oct08,main,3,1,Middle,Pool,NA,4.7,59,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2003Oct06,TAPRShiner2003Oct08,main,4,1,Middle,Pool,NA,6,53,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2003Oct06,TAPRShiner2003Oct08,main,5,1,Middle,Pool,NA,4.5,41,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2003Oct06,TAPRShiner2003Oct08,main,1,2,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2003Oct06,TAPRShiner2003Oct08,main,2,2,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2003Oct06,TAPRShiner2003Oct08,main,3,2,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2003Oct06,TAPRShiner2003Oct08,main,4,2,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2003Oct06,TAPRShiner2003Oct08,main,5,2,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2003Oct06,TAPRShiner2003Oct08,main,1,3,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2003Oct06,TAPRShiner2003Oct08,main,2,3,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2003Oct06,TAPRShiner2003Oct08,main,3,3,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2003Oct06,TAPRShiner2003Oct08,main,4,3,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2003Oct06,TAPRShiner2003Oct08,main,5,3,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2004Oct04,TAPRShiner2004Oct06,main,1,1,Middle,Pool,NA,2.3,36,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2004Oct04,TAPRShiner2004Oct06,main,2,1,Middle,Pool,NA,1.1,11,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2004Oct04,TAPRShiner2004Oct06,main,3,1,Middle,Pool,NA,1.8,15,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2004Oct04,TAPRShiner2004Oct06,main,4,1,Middle,Pool,NA,2.9,28,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2004Oct04,TAPRShiner2004Oct06,main,5,1,Middle,Pool,NA,1.7,26,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2004Oct04,TAPRShiner2004Oct06,main,1,2,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2004Oct04,TAPRShiner2004Oct06,main,2,2,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2004Oct04,TAPRShiner2004Oct06,main,3,2,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2004Oct04,TAPRShiner2004Oct06,main,4,2,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2004Oct04,TAPRShiner2004Oct06,main,5,2,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2004Oct04,TAPRShiner2004Oct06,main,1,3,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2004Oct04,TAPRShiner2004Oct06,main,2,3,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2004Oct04,TAPRShiner2004Oct06,main,3,3,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2004Oct04,TAPRShiner2004Oct06,main,4,3,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2004Oct04,TAPRShiner2004Oct06,main,5,3,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2005Oct03,TAPRShiner2005Oct05,main,1,1,Middle,Pool,NA,3,57,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2005Oct03,TAPRShiner2005Oct05,main,2,1,Middle,Pool,NA,4.6,50,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2005Oct03,TAPRShiner2005Oct05,main,3,1,Middle,Pool,NA,2.5,25,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2005Oct03,TAPRShiner2005Oct05,main,4,1,Middle,Pool,NA,6.6,65,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2005Oct03,TAPRShiner2005Oct05,main,5,1,Middle,Pool,NA,4.3,55,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2005Oct03,TAPRShiner2005Oct05,main,1,2,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2005Oct03,TAPRShiner2005Oct05,main,2,2,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2005Oct03,TAPRShiner2005Oct05,main,3,2,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2005Oct03,TAPRShiner2005Oct05,main,4,2,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2005Oct03,TAPRShiner2005Oct05,main,5,2,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2005Oct03,TAPRShiner2005Oct05,main,1,3,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2005Oct03,TAPRShiner2005Oct05,main,2,3,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2005Oct03,TAPRShiner2005Oct05,main,3,3,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2005Oct03,TAPRShiner2005Oct05,main,4,3,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2005Oct03,TAPRShiner2005Oct05,main,5,3,Middle,Pool,NA,-999,-999,-999,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2007Sep09,TAPRShiner2007Sep12,main,1,1,Middle,Pool,NA,0.4,2,0,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2007Sep09,TAPRShiner2007Sep12,main,2,1,Middle,Pool,NA,3.2,20,0,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2007Sep09,TAPRShiner2007Sep12,main,3,1,Middle,Pool,NA,2.7,60,0,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2007Sep09,TAPRShiner2007Sep12,main,4,1,Middle,Pool,NA,1.6,28,0,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2007Sep09,TAPRShiner2007Sep12,main,1,2,Middle,Pool,NA,1.3,16,0,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2007Sep09,TAPRShiner2007Sep12,main,2,2,Middle,Pool,NA,2.8,32,0,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2007Sep09,TAPRShiner2007Sep12,main,3,2,Middle,Pool,NA,2.9,52,0,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2007Sep09,TAPRShiner2007Sep12,main,4,2,Middle,Pool,NA,1.5,30,0,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2007Sep09,TAPRShiner2007Sep12,main,1,3,Middle,Pool,NA,1.3,20,0,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2007Sep09,TAPRShiner2007Sep12,main,2,3,Middle,Pool,NA,2.9,30,0,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2007Sep09,TAPRShiner2007Sep12,main,3,3,Middle,Pool,NA,1.7,66,0,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2007Sep09,TAPRShiner2007Sep12,main,4,3,Middle,Pool,NA,1.8,62,0,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2008Sep07,TAPRShiner2008Sep10,main,1,1,Middle,Run/Race,NA,2.5,8,0.13,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2008Sep07,TAPRShiner2008Sep10,main,2,1,Middle,Pool,NA,4,44,0.01,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2008Sep07,TAPRShiner2008Sep10,main,3,1,Middle,Run/Race,NA,0.9,6,0.12,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2008Sep07,TAPRShiner2008Sep10,main,4,1,Middle,Pool,NA,2.8,40,0,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2008Sep07,TAPRShiner2008Sep10,main,1,2,Middle,Run/Race,NA,2.5,12,0.06,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2008Sep07,TAPRShiner2008Sep10,main,2,2,Middle,Pool,NA,3,89,0.07,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2008Sep07,TAPRShiner2008Sep10,main,3,2,Middle,Run/Race,NA,0.8,10,0.05,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2008Sep07,TAPRShiner2008Sep10,main,4,2,Middle,Pool,NA,3,52,0.02,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2008Sep07,TAPRShiner2008Sep10,main,1,3,Middle,Run/Race,NA,1.2,12,0.05,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2008Sep07,TAPRShiner2008Sep10,main,2,3,Middle,Pool,NA,2.4,104,0.05,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2008Sep07,TAPRShiner2008Sep10,main,3,3,Middle,Run/Race,NA,1,12,0.03,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2008Sep07,TAPRShiner2008Sep10,main,4,3,Middle,Pool,NA,2.3,60,0.03,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2009Sep08,TAPRShiner2009Sep11,main,1,1,Middle,Pool,NA,3,70,0.01,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
Tallgrass Prairie National Preserve,TAPR,TAPRShiner24lower,TAPRShiner2009Sep08,TAPRShiner2009Sep11,main,2,1,Middle,Pool,NA,2.9,96,0,A,-999,-999,NA,-999,NA,-999,NA,Event,HumanObservation
