ParkUnit,Plot,SubPlot,EventDate,TaxonCode,Family,CommonName,ScientificName,DBHClass,TreeCount
Arkansas Post,ARPO19,1,2011-06-08,JUVI,Cupressaceae,eastern redcedar,Juniperus virginiana,15.1 - 23.0 cm,1
Arkansas Post,ARPO19,1,2011-06-08,QUPA5,Fagaceae,cherrybark oak,Quercus pagoda,15.1 - 23.0 cm,1
Arkansas Post,ARPO19,1,2015-05-18,CAAL27,Juglandaceae,mockernut hickory,Carya alba,< 1.0 cm,5
Arkansas Post,ARPO19,1,2015-05-18,CAAL27,Juglandaceae,mockernut hickory,Carya alba,1.1 - 2.5 cm,2
Arkansas Post,ARPO19,1,2015-05-18,QUST,Fagaceae,post oak,Quercus stellata,< 1.0 cm,1
Arkansas Post,ARPO19,1,2015-05-18,QUST,Fagaceae,post oak,Quercus stellata,15.1 - 23.0 cm,1
Arkansas Post,ARPO19,1,2015-05-18,ULAL,Ulmaceae,winged elm,Ulmus alata,< 1.0 cm,1
Arkansas Post,ARPO19,1,2019-05-21,QUERC,Fagaceae,oak,Quercus spp,< 1.0 cm,2
Arkansas Post,ARPO19,1,2019-05-21,QUERC,Fagaceae,oak,Quercus spp,23.1 - 38.0 cm,1
Arkansas Post,ARPO2,1,2007-06-05,DIVI5,Ebenaceae,common persimmon,Diospyros virginiana,15.1 - 23.0 cm,1
Arkansas Post,ARPO2,1,2007-06-05,DIVI5,Ebenaceae,common persimmon,Diospyros virginiana,23.1 - 38.0 cm,1
Arkansas Post,ARPO2,1,2007-06-05,FRPE,Oleaceae,green ash,Fraxinus pennsylvanica,23.1 - 38.0 cm,1
Arkansas Post,ARPO2,1,2007-06-05,FRPE,Oleaceae,green ash,Fraxinus pennsylvanica,> 38.0 cm,1
Arkansas Post,ARPO2,1,2007-06-05,JUVI,Cupressaceae,eastern redcedar,Juniperus virginiana,15.1 - 23.0 cm,1
Arkansas Post,ARPO2,1,2007-06-05,JUVI,Cupressaceae,eastern redcedar,Juniperus virginiana,23.1 - 38.0 cm,3
Arkansas Post,ARPO2,1,2007-06-05,QUST,Fagaceae,post oak,Quercus stellata,< 1.0 cm,10
Arkansas Post,ARPO2,1,2011-06-08,DIVI5,Ebenaceae,common persimmon,Diospyros virginiana,23.1 - 38.0 cm,1
Arkansas Post,ARPO2,1,2011-06-08,DIVI5,Ebenaceae,common persimmon,Diospyros virginiana,> 38.0 cm,1
Arkansas Post,ARPO2,1,2011-06-08,JUVI,Cupressaceae,eastern redcedar,Juniperus virginiana,23.1 - 38.0 cm,1
Arkansas Post,ARPO2,1,2011-06-08,QUNI,Fagaceae,water oak,Quercus nigra,1.1 - 2.5 cm,1
Arkansas Post,ARPO2,1,2011-06-08,QUNI,Fagaceae,water oak,Quercus nigra,2.6 - 8.0 cm,2
Arkansas Post,ARPO2,1,2011-06-08,QUPA5,Fagaceae,cherrybark oak,Quercus pagoda,> 38.0 cm,1
Arkansas Post,ARPO2,1,2011-06-08,QUST,Fagaceae,post oak,Quercus stellata,1.1 - 2.5 cm,1
Arkansas Post,ARPO2,1,2011-06-08,QUST,Fagaceae,post oak,Quercus stellata,2.6 - 8.0 cm,4
Arkansas Post,ARPO2,1,2011-06-08,ULAL,Ulmaceae,winged elm,Ulmus alata,15.1 - 23.0 cm,2
Arkansas Post,ARPO2,1,2011-06-08,ULAL,Ulmaceae,winged elm,Ulmus alata,23.1 - 38.0 cm,2
Arkansas Post,ARPO2,1,2019-05-21,JUNIP,Cupressaceae,juniper,Juniperus spp,23.1 - 38.0 cm,1
Arkansas Post,ARPO2,1,2019-05-21,QUERC,Fagaceae,oak,Quercus spp,2.6 - 8.0 cm,5
Arkansas Post,ARPO2,1,2019-05-21,QUERC,Fagaceae,oak,Quercus spp,8.1 - 15.0 cm,1
Arkansas Post,ARPO2,1,2019-05-21,QUERC,Fagaceae,oak,Quercus spp,> 38.0 cm,1
Arkansas Post,ARPO2,1,2019-05-21,ULMUS,Ulmaceae,elm,Ulmus spp,< 1.0 cm,3
Arkansas Post,ARPO2,1,2019-05-21,ULMUS,Ulmaceae,elm,Ulmus spp,1.1 - 2.5 cm,2
Arkansas Post,ARPO2,1,2019-05-21,ULMUS,Ulmaceae,elm,Ulmus spp,15.1 - 23.0 cm,2
Arkansas Post,ARPO2,1,2019-05-21,ULMUS,Ulmaceae,elm,Ulmus spp,23.1 - 38.0 cm,2
Arkansas Post,ARPO20,1,2007-06-06,QUST,Fagaceae,post oak,Quercus stellata,8.1 - 15.0 cm,1
Arkansas Post,ARPO20,1,2011-06-08,CAAM2,Verbenaceae,American beautyberry,Callicarpa americana,< 1.0 cm,5
Arkansas Post,ARPO20,1,2011-06-08,QUPA5,Fagaceae,cherrybark oak,Quercus pagoda,8.1 - 15.0 cm,2
Arkansas Post,ARPO20,1,2011-06-08,ULAL,Ulmaceae,winged elm,Ulmus alata,< 1.0 cm,2
Arkansas Post,ARPO20,1,2011-06-08,ULAL,Ulmaceae,winged elm,Ulmus alata,1.1 - 2.5 cm,2
Arkansas Post,ARPO20,1,2011-06-08,ULAL,Ulmaceae,winged elm,Ulmus alata,2.6 - 8.0 cm,1
Arkansas Post,ARPO20,1,2015-05-18,CAAM2,Verbenaceae,American beautyberry,Callicarpa americana,1.1 - 2.5 cm,4
Arkansas Post,ARPO20,1,2015-05-18,QUST,Fagaceae,post oak,Quercus stellata,8.1 - 15.0 cm,2
Arkansas Post,ARPO20,1,2019-05-21,CELTI,Ulmaceae,hackberry,Celtis spp,15.1 - 23.0 cm,1
Arkansas Post,ARPO20,1,2019-05-21,QUERC,Fagaceae,oak,Quercus spp,8.1 - 15.0 cm,1
Arkansas Post,ARPO20,1,2019-05-21,QUERC,Fagaceae,oak,Quercus spp,15.1 - 23.0 cm,1
Arkansas Post,ARPO20,1,2019-05-21,ULMUS,Ulmaceae,elm,Ulmus spp,1.1 - 2.5 cm,3
Arkansas Post,ARPO20,1,2019-05-21,ULMUS,Ulmaceae,elm,Ulmus spp,2.6 - 8.0 cm,3
Arkansas Post,ARPO20,1,2019-05-21,ULMUS,Ulmaceae,elm,Ulmus spp,15.1 - 23.0 cm,1
Arkansas Post,ARPO21,1,2007-06-05,ULAL,Ulmaceae,winged elm,Ulmus alata,2.6 - 8.0 cm,1
Arkansas Post,ARPO21,1,2015-05-18,DIVI5,Ebenaceae,common persimmon,Diospyros virginiana,2.6 - 8.0 cm,1
Arkansas Post,ARPO21,1,2015-05-18,JUVI,Cupressaceae,eastern redcedar,Juniperus virginiana,1.1 - 2.5 cm,1
Arkansas Post,ARPO21,1,2015-05-18,ULAL,Ulmaceae,winged elm,Ulmus alata,8.1 - 15.0 cm,1
Arkansas Post,ARPO21,1,2019-05-20,DIOSP,Ebenaceae,persimmons,Diospyros,< 1.0 cm,1
Arkansas Post,ARPO21,1,2019-05-20,ULMUS,Ulmaceae,elm,Ulmus spp,15.1 - 23.0 cm,1
Arkansas Post,ARPO22,1,2007-06-05,QUST,Fagaceae,post oak,Quercus stellata,> 38.0 cm,1
Arkansas Post,ARPO22,1,2011-06-08,QUST,Fagaceae,post oak,Quercus stellata,> 38.0 cm,1
Arkansas Post,ARPO22,1,2011-06-08,ULAL,Ulmaceae,winged elm,Ulmus alata,15.1 - 23.0 cm,1
Arkansas Post,ARPO22,1,2011-06-08,ULAL,Ulmaceae,winged elm,Ulmus alata,23.1 - 38.0 cm,1
Arkansas Post,ARPO22,1,2015-05-18,QUST,Fagaceae,post oak,Quercus stellata,2.6 - 8.0 cm,1
Arkansas Post,ARPO22,1,2015-05-18,ULAL,Ulmaceae,winged elm,Ulmus alata,23.1 - 38.0 cm,1
Arkansas Post,ARPO22,1,2019-05-21,QUERC,Fagaceae,oak,Quercus spp,15.1 - 23.0 cm,1
Arkansas Post,ARPO22,1,2019-05-21,QUERC,Fagaceae,oak,Quercus spp,23.1 - 38.0 cm,1
Arkansas Post,ARPO23,1,2007-06-06,CACO15,Juglandaceae,bitternut hickory,Carya cordiformis,1.1 - 2.5 cm,2
Arkansas Post,ARPO23,1,2007-06-06,CACO15,Juglandaceae,bitternut hickory,Carya cordiformis,2.6 - 8.0 cm,3
Arkansas Post,ARPO23,1,2007-06-06,JUVI,Cupressaceae,eastern redcedar,Juniperus virginiana,2.6 - 8.0 cm,1
Arkansas Post,ARPO23,1,2007-06-06,JUVI,Cupressaceae,eastern redcedar,Juniperus virginiana,8.1 - 15.0 cm,5
Arkansas Post,ARPO23,1,2007-06-06,JUVI,Cupressaceae,eastern redcedar,Juniperus virginiana,15.1 - 23.0 cm,2
Arkansas Post,ARPO23,1,2007-06-06,PLOC,Platanaceae,American sycamore,Platanus occidentalis,2.6 - 8.0 cm,1
Arkansas Post,ARPO23,1,2007-06-06,PLOC,Platanaceae,American sycamore,Platanus occidentalis,8.1 - 15.0 cm,1
Arkansas Post,ARPO23,1,2011-06-08,DIVI5,Ebenaceae,common persimmon,Diospyros virginiana,8.1 - 15.0 cm,2
Arkansas Post,ARPO23,1,2011-06-08,JUVI,Cupressaceae,eastern redcedar,Juniperus virginiana,2.6 - 8.0 cm,2
Arkansas Post,ARPO23,1,2011-06-08,JUVI,Cupressaceae,eastern redcedar,Juniperus virginiana,8.1 - 15.0 cm,4
Arkansas Post,ARPO23,1,2011-06-08,JUVI,Cupressaceae,eastern redcedar,Juniperus virginiana,23.1 - 38.0 cm,1
Arkansas Post,ARPO23,1,2011-06-08,LIST2,Hamamelidaceae,sweetgum,Liquidamber styraciflua,15.1 - 23.0 cm,1
Arkansas Post,ARPO23,1,2011-06-08,PITA,Pinaceae,loblolly pine,Pinus taeda,23.1 - 38.0 cm,1
Arkansas Post,ARPO23,1,2011-06-08,SNAG,Snag,snag,Snag,1.1 - 2.5 cm,1
Arkansas Post,ARPO23,1,2011-06-08,SNAG,Snag,snag,Snag,2.6 - 8.0 cm,4
Arkansas Post,ARPO23,1,2011-06-08,ULAL,Ulmaceae,winged elm,Ulmus alata,2.6 - 8.0 cm,2
Arkansas Post,ARPO23,1,2011-06-08,ULAL,Ulmaceae,winged elm,Ulmus alata,8.1 - 15.0 cm,2
Arkansas Post,ARPO23,1,2011-06-08,ULAL,Ulmaceae,winged elm,Ulmus alata,15.1 - 23.0 cm,3
Arkansas Post,ARPO23,1,2015-05-18,JUVI,Cupressaceae,eastern redcedar,Juniperus virginiana,8.1 - 15.0 cm,3
Arkansas Post,ARPO23,1,2015-05-18,JUVI,Cupressaceae,eastern redcedar,Juniperus virginiana,15.1 - 23.0 cm,3
Arkansas Post,ARPO23,1,2015-05-18,JUVI,Cupressaceae,eastern redcedar,Juniperus virginiana,23.1 - 38.0 cm,1
Arkansas Post,ARPO23,1,2015-05-18,PITA,Pinaceae,loblolly pine,Pinus taeda,> 38.0 cm,1
Arkansas Post,ARPO23,1,2015-05-18,SNAG,Snag,snag,Snag,1.1 - 2.5 cm,1
Arkansas Post,ARPO23,1,2015-05-18,SNAG,Snag,snag,Snag,2.6 - 8.0 cm,1
Arkansas Post,ARPO23,1,2015-05-18,ULAL,Ulmaceae,winged elm,Ulmus alata,< 1.0 cm,1
Arkansas Post,ARPO23,1,2015-05-18,ULAL,Ulmaceae,winged elm,Ulmus alata,2.6 - 8.0 cm,2
Arkansas Post,ARPO23,1,2015-05-18,ULAL,Ulmaceae,winged elm,Ulmus alata,15.1 - 23.0 cm,2
Arkansas Post,ARPO23,1,2019-05-20,JUNIP,Cupressaceae,juniper,Juniperus spp,8.1 - 15.0 cm,3
Arkansas Post,ARPO23,1,2019-05-20,JUNIP,Cupressaceae,juniper,Juniperus spp,15.1 - 23.0 cm,2
Arkansas Post,ARPO23,1,2019-05-20,JUNIP,Cupressaceae,juniper,Juniperus spp,23.1 - 38.0 cm,1
Arkansas Post,ARPO23,1,2019-05-20,PINUS,Pinaceae,Pine,Pinus spp,> 38.0 cm,1
Arkansas Post,ARPO23,1,2019-05-20,ULMUS,Ulmaceae,elm,Ulmus spp,2.6 - 8.0 cm,1
Arkansas Post,ARPO23,1,2019-05-20,ULMUS,Ulmaceae,elm,Ulmus spp,15.1 - 23.0 cm,1
Arkansas Post,ARPO24,1,2007-06-05,QUSH,Fagaceae,Shumard's oak,Quercus shumardii,8.1 - 15.0 cm,1
Arkansas Post,ARPO24,1,2007-06-05,ULAM,Ulmaceae,American elm,Ulmus americana,15.1 - 23.0 cm,1
Arkansas Post,ARPO24,1,2007-06-05,ULAM,Ulmaceae,American elm,Ulmus americana,23.1 - 38.0 cm,2
Arkansas Post,ARPO24,1,2011-06-08,CAAL27,Juglandaceae,mockernut hickory,Carya alba,15.1 - 23.0 cm,1
Arkansas Post,ARPO24,1,2011-06-08,CAIL2,Juglandaceae,pecan,Carya illinoinensis,> 38.0 cm,1
Arkansas Post,ARPO24,1,2011-06-08,POTR4,Rutaceae,hardy orange,Poncirus trifoliata,< 1.0 cm,140
Arkansas Post,ARPO24,1,2011-06-08,QUPA5,Fagaceae,cherrybark oak,Quercus pagoda,1.1 - 2.5 cm,1
Arkansas Post,ARPO24,1,2015-05-18,JUNI,Juglandaceae,black walnut,Juglans nigra,23.1 - 38.0 cm,1
Arkansas Post,ARPO24,1,2015-05-18,SNAG,Snag,snag,Snag,15.1 - 23.0 cm,1
Arkansas Post,ARPO24,1,2019-05-21,CARYA,Juglandaceae,hickory,Carya spp,23.1 - 38.0 cm,1
Arkansas Post,ARPO24,1,2019-05-21,DIOSP,Ebenaceae,persimmons,Diospyros,< 1.0 cm,3
Arkansas Post,ARPO24,1,2019-05-21,QUERC,Fagaceae,oak,Quercus spp,15.1 - 23.0 cm,1
Arkansas Post,ARPO24,1,2019-05-21,SNAG,Snag,snag,Snag,15.1 - 23.0 cm,1
Arkansas Post,ARPO27,1,2007-06-05,GLTR,Fabaceae,honeylocust,Gleditsia triacanthos,< 1.0 cm,1
Arkansas Post,ARPO27,1,2007-06-05,GYDI,Fabaceae,Kentucky coffeetree,Gymnocladus dioicus,< 1.0 cm,2
Arkansas Post,ARPO27,1,2007-06-05,PRSE2,Rosaceae,black cherry,Prunus serotina,> 38.0 cm,1
Arkansas Post,ARPO27,1,2007-06-05,ROPS,Fabaceae,black locust,Robinia pseudoacacia,< 1.0 cm,6
Arkansas Post,ARPO27,1,2007-06-05,ROPS,Fabaceae,black locust,Robinia pseudoacacia,1.1 - 2.5 cm,1
Arkansas Post,ARPO27,1,2007-06-05,ROPS,Fabaceae,black locust,Robinia pseudoacacia,2.6 - 8.0 cm,2
Arkansas Post,ARPO27,1,2007-06-05,ULAL,Ulmaceae,winged elm,Ulmus alata,< 1.0 cm,4
Arkansas Post,ARPO27,1,2007-06-05,ULAL,Ulmaceae,winged elm,Ulmus alata,1.1 - 2.5 cm,3
Arkansas Post,ARPO27,1,2007-06-05,ULAL,Ulmaceae,winged elm,Ulmus alata,2.6 - 8.0 cm,2
Arkansas Post,ARPO27,1,2011-06-07,CELA,Ulmaceae,sugarberry,Celtis laevigata,2.6 - 8.0 cm,1
Arkansas Post,ARPO27,1,2011-06-07,GLTR,Fabaceae,honeylocust,Gleditsia triacanthos,1.1 - 2.5 cm,1
Arkansas Post,ARPO27,1,2011-06-07,QUPH,Fagaceae,willow oak,Quercus phellos,23.1 - 38.0 cm,1
Arkansas Post,ARPO27,1,2011-06-07,ROPS,Fabaceae,black locust,Robinia pseudoacacia,1.1 - 2.5 cm,1
Arkansas Post,ARPO27,1,2011-06-07,ULAL,Ulmaceae,winged elm,Ulmus alata,1.1 - 2.5 cm,5
Arkansas Post,ARPO27,1,2011-06-07,ULAM,Ulmaceae,American elm,Ulmus americana,> 38.0 cm,1
Arkansas Post,ARPO27,1,2015-05-18,GLTR,Fabaceae,honeylocust,Gleditsia triacanthos,1.1 - 2.5 cm,1
Arkansas Post,ARPO27,1,2015-05-18,QUFA,Fagaceae,southern red oak,Quercus falcata,> 38.0 cm,1
Arkansas Post,ARPO27,1,2015-05-18,ULAL,Ulmaceae,winged elm,Ulmus alata,< 1.0 cm,2
Arkansas Post,ARPO27,1,2015-05-18,ULAL,Ulmaceae,winged elm,Ulmus alata,1.1 - 2.5 cm,5
Arkansas Post,ARPO27,1,2015-05-18,ULAL,Ulmaceae,winged elm,Ulmus alata,2.6 - 8.0 cm,3
Arkansas Post,ARPO27,1,2015-05-18,ULAM,Ulmaceae,American elm,Ulmus americana,> 38.0 cm,1
Arkansas Post,ARPO27,1,2019-05-20,QUERC,Fagaceae,oak,Quercus spp,> 38.0 cm,1
Arkansas Post,ARPO27,1,2019-05-20,ROBIN,Fabaceae,locusts,Robinia,2.6 - 8.0 cm,1
Arkansas Post,ARPO27,1,2019-05-20,ROBIN,Fabaceae,locusts,Robinia,8.1 - 15.0 cm,1
Arkansas Post,ARPO27,1,2019-05-20,ULMUS,Ulmaceae,elm,Ulmus spp,2.6 - 8.0 cm,8
Arkansas Post,ARPO28,1,2007-06-07,FRCA13,Rhamnaceae,Carolina buckthorn,Frangula caroliniana,1.1 - 2.5 cm,1
Arkansas Post,ARPO28,1,2007-06-07,FRCA13,Rhamnaceae,Carolina buckthorn,Frangula caroliniana,2.6 - 8.0 cm,2
Arkansas Post,ARPO28,1,2007-06-07,FRCA13,Rhamnaceae,Carolina buckthorn,Frangula caroliniana,8.1 - 15.0 cm,1
Arkansas Post,ARPO28,1,2007-06-07,ULAM,Ulmaceae,American elm,Ulmus americana,< 1.0 cm,6
Arkansas Post,ARPO28,1,2007-06-07,ULAM,Ulmaceae,American elm,Ulmus americana,1.1 - 2.5 cm,2
Arkansas Post,ARPO28,1,2007-06-07,ULAM,Ulmaceae,American elm,Ulmus americana,2.6 - 8.0 cm,1
Arkansas Post,ARPO28,1,2007-06-07,ULAM,Ulmaceae,American elm,Ulmus americana,8.1 - 15.0 cm,3
Arkansas Post,ARPO28,1,2007-06-07,ULAM,Ulmaceae,American elm,Ulmus americana,15.1 - 23.0 cm,1
Arkansas Post,ARPO28,1,2007-06-07,ULAM,Ulmaceae,American elm,Ulmus americana,23.1 - 38.0 cm,1
Arkansas Post,ARPO28,1,2015-05-19,DIVI5,Ebenaceae,common persimmon,Diospyros virginiana,8.1 - 15.0 cm,1
Arkansas Post,ARPO28,1,2015-05-19,DIVI5,Ebenaceae,common persimmon,Diospyros virginiana,23.1 - 38.0 cm,1
Arkansas Post,ARPO28,1,2015-05-19,FRPE,Oleaceae,green ash,Fraxinus pennsylvanica,1.1 - 2.5 cm,1
Arkansas Post,ARPO28,1,2015-05-19,ILDE,Aquifoliaceae,possumhaw,Ilex decidua,2.6 - 8.0 cm,7
Arkansas Post,ARPO28,1,2015-05-19,SNAG,Snag,snag,Snag,1.1 - 2.5 cm,1
Arkansas Post,ARPO28,1,2015-05-19,SNAG,Snag,snag,Snag,2.6 - 8.0 cm,1
Arkansas Post,ARPO28,1,2015-05-19,SNAG,Snag,snag,Snag,8.1 - 15.0 cm,1
Arkansas Post,ARPO28,1,2015-05-19,SNAG,Snag,snag,Snag,15.1 - 23.0 cm,1
Arkansas Post,ARPO28,1,2015-05-19,ULAL,Ulmaceae,winged elm,Ulmus alata,< 1.0 cm,1
Arkansas Post,ARPO28,1,2015-05-19,ULAL,Ulmaceae,winged elm,Ulmus alata,1.1 - 2.5 cm,3
Arkansas Post,ARPO28,1,2015-05-19,ULAL,Ulmaceae,winged elm,Ulmus alata,8.1 - 15.0 cm,1
Arkansas Post,ARPO28,1,2015-05-19,ULAM,Ulmaceae,American elm,Ulmus americana,23.1 - 38.0 cm,2
Arkansas Post,ARPO29,1,2015-05-19,CRATA,Rosaceae,hawthorn,Crataegus spp,1.1 - 2.5 cm,1
Arkansas Post,ARPO29,1,2015-05-19,FRPE,Oleaceae,green ash,Fraxinus pennsylvanica,2.6 - 8.0 cm,1
Arkansas Post,ARPO29,1,2015-05-19,ULAL,Ulmaceae,winged elm,Ulmus alata,1.1 - 2.5 cm,1
Arkansas Post,ARPO3,1,2007-06-05,SNAG,Snag,snag,Snag,15.1 - 23.0 cm,1
Arkansas Post,ARPO3,1,2011-06-08,CAAM2,Verbenaceae,American beautyberry,Callicarpa americana,< 1.0 cm,10
Arkansas Post,ARPO3,1,2015-05-18,CAAM2,Verbenaceae,American beautyberry,Callicarpa americana,< 1.0 cm,6
Arkansas Post,ARPO3,1,2015-05-18,SAAL5,Lauraceae,sassafras,Sassafras albidum,1.1 - 2.5 cm,1
Arkansas Post,ARPO3,1,2019-05-21,QUERC,Fagaceae,oak,Quercus spp,> 38.0 cm,1
Arkansas Post,ARPO30,1,2007-06-07,DIVI5,Ebenaceae,common persimmon,Diospyros virginiana,2.6 - 8.0 cm,1
Arkansas Post,ARPO30,1,2007-06-07,PRSE2,Rosaceae,black cherry,Prunus serotina,2.6 - 8.0 cm,1
Arkansas Post,ARPO30,1,2007-06-07,QUST,Fagaceae,post oak,Quercus stellata,> 38.0 cm,1
Arkansas Post,ARPO30,1,2007-06-07,SNAG,Snag,snag,Snag,2.6 - 8.0 cm,1
Arkansas Post,ARPO30,1,2007-06-07,ULAL,Ulmaceae,winged elm,Ulmus alata,15.1 - 23.0 cm,1
Arkansas Post,ARPO30,1,2011-06-07,CELA,Ulmaceae,sugarberry,Celtis laevigata,2.6 - 8.0 cm,1
Arkansas Post,ARPO30,1,2011-06-07,QUPA5,Fagaceae,cherrybark oak,Quercus pagoda,> 38.0 cm,1
Arkansas Post,ARPO30,1,2011-06-07,ULAL,Ulmaceae,winged elm,Ulmus alata,15.1 - 23.0 cm,1
Arkansas Post,ARPO30,1,2015-05-19,CELA,Ulmaceae,sugarberry,Celtis laevigata,1.1 - 2.5 cm,1
Arkansas Post,ARPO30,1,2015-05-19,CELA,Ulmaceae,sugarberry,Celtis laevigata,1.1 - 2.5 cm,1
Arkansas Post,ARPO30,1,2015-05-19,QUPH,Fagaceae,willow oak,Quercus phellos,23.1 - 38.0 cm,1
Arkansas Post,ARPO30,1,2015-05-19,QUST,Fagaceae,post oak,Quercus stellata,> 38.0 cm,1
Arkansas Post,ARPO30,1,2015-05-19,ULAL,Ulmaceae,winged elm,Ulmus alata,8.1 - 15.0 cm,3
Arkansas Post,ARPO30,1,2015-05-19,ULAL,Ulmaceae,winged elm,Ulmus alata,15.1 - 23.0 cm,1
Arkansas Post,ARPO30,1,2019-05-20,CELTI,Ulmaceae,hackberry,Celtis spp,2.6 - 8.0 cm,1
Arkansas Post,ARPO30,1,2019-05-20,QUERC,Fagaceae,oak,Quercus spp,> 38.0 cm,1
Arkansas Post,ARPO30,1,2019-05-20,ULMUS,Ulmaceae,elm,Ulmus spp,15.1 - 23.0 cm,1
Arkansas Post,ARPO31,1,2015-05-19,DIVI5,Ebenaceae,common persimmon,Diospyros virginiana,1.1 - 2.5 cm,1
Arkansas Post,ARPO31,1,2015-05-19,FRPE,Oleaceae,green ash,Fraxinus pennsylvanica,2.6 - 8.0 cm,1
Arkansas Post,ARPO31,1,2015-05-19,ULAL,Ulmaceae,winged elm,Ulmus alata,< 1.0 cm,10
Arkansas Post,ARPO33,1,2015-05-19,ACNE2,Aceraceae,boxelder,Acer negundo,1.1 - 2.5 cm,2
Arkansas Post,ARPO33,1,2015-05-19,CELA,Ulmaceae,sugarberry,Celtis laevigata,2.6 - 8.0 cm,2
Arkansas Post,ARPO34,1,2007-06-07,CACO15,Juglandaceae,bitternut hickory,Carya cordiformis,1.1 - 2.5 cm,1
Arkansas Post,ARPO34,1,2007-06-07,CACO15,Juglandaceae,bitternut hickory,Carya cordiformis,2.6 - 8.0 cm,1
Arkansas Post,ARPO34,1,2007-06-07,CRATA,Rosaceae,hawthorn,Crataegus spp,1.1 - 2.5 cm,12
Arkansas Post,ARPO34,1,2007-06-07,CRATA,Rosaceae,hawthorn,Crataegus spp,2.6 - 8.0 cm,2
Arkansas Post,ARPO34,1,2015-05-19,DIVI5,Ebenaceae,common persimmon,Diospyros virginiana,1.1 - 2.5 cm,4
Arkansas Post,ARPO34,1,2015-05-19,DIVI5,Ebenaceae,common persimmon,Diospyros virginiana,2.6 - 8.0 cm,1
Arkansas Post,ARPO35,1,2011-06-07,COFL,Cornaceae,flowering dogwood,Cornus florida,< 1.0 cm,2
Arkansas Post,ARPO35,1,2011-06-07,ULAL,Ulmaceae,winged elm,Ulmus alata,< 1.0 cm,1
Arkansas Post,ARPO35,1,2011-06-07,ULAL,Ulmaceae,winged elm,Ulmus alata,2.6 - 8.0 cm,1
Arkansas Post,ARPO35,1,2015-05-19,CRATA,Rosaceae,hawthorn,Crataegus spp,1.1 - 2.5 cm,1
Arkansas Post,ARPO35,1,2015-05-19,ULAL,Ulmaceae,winged elm,Ulmus alata,< 1.0 cm,1
Arkansas Post,ARPO35,1,2015-05-19,ULAL,Ulmaceae,winged elm,Ulmus alata,1.1 - 2.5 cm,3
Arkansas Post,ARPO35,1,2019-05-20,CRATA,Rosaceae,hawthorn,Crataegus spp,< 1.0 cm,4
Arkansas Post,ARPO35,1,2019-05-20,CRATA,Rosaceae,hawthorn,Crataegus spp,1.1 - 2.5 cm,2
Arkansas Post,ARPO35,1,2019-05-20,ULMUS,Ulmaceae,elm,Ulmus spp,< 1.0 cm,14
Arkansas Post,ARPO35,1,2019-05-20,ULMUS,Ulmaceae,elm,Ulmus spp,1.1 - 2.5 cm,5
Arkansas Post,ARPO36,1,2007-06-06,ACNE2,Aceraceae,boxelder,Acer negundo,15.1 - 23.0 cm,1
Arkansas Post,ARPO36,1,2007-06-06,CEOC,Ulmaceae,common hackberry,Celtis occidentalis,23.1 - 38.0 cm,1
Arkansas Post,ARPO36,1,2007-06-06,CRATA,Rosaceae,hawthorn,Crataegus spp,2.6 - 8.0 cm,1
Arkansas Post,ARPO36,1,2007-06-06,LIST2,Hamamelidaceae,sweetgum,Liquidamber styraciflua,23.1 - 38.0 cm,1
Arkansas Post,ARPO36,1,2007-06-06,SNAG,Snag,snag,Snag,8.1 - 15.0 cm,1
Arkansas Post,ARPO36,1,2007-06-06,TADI2,Cupressaceae,bald cypress,Taxodium distichum,> 38.0 cm,1
Arkansas Post,ARPO36,1,2007-06-06,ULAM,Ulmaceae,American elm,Ulmus americana,2.6 - 8.0 cm,1
Arkansas Post,ARPO36,1,2015-05-19,CELA,Ulmaceae,sugarberry,Celtis laevigata,> 38.0 cm,1
Arkansas Post,ARPO36,1,2015-05-19,ILDE,Aquifoliaceae,possumhaw,Ilex decidua,1.1 - 2.5 cm,1
Arkansas Post,ARPO36,1,2015-05-19,ILDE,Aquifoliaceae,possumhaw,Ilex decidua,2.6 - 8.0 cm,2
Arkansas Post,ARPO36,1,2015-05-19,TADI2,Cupressaceae,bald cypress,Taxodium distichum,> 38.0 cm,1
Arkansas Post,ARPO36,1,2015-05-19,ULAL,Ulmaceae,winged elm,Ulmus alata,2.6 - 8.0 cm,1
Arkansas Post,ARPO4,1,2007-06-05,LIST2,Hamamelidaceae,sweetgum,Liquidamber styraciflua,8.1 - 15.0 cm,1
Arkansas Post,ARPO4,1,2007-06-05,ULAL,Ulmaceae,winged elm,Ulmus alata,2.6 - 8.0 cm,2
Arkansas Post,ARPO4,1,2007-06-05,ULAM,Ulmaceae,American elm,Ulmus americana,2.6 - 8.0 cm,1
Arkansas Post,ARPO4,1,2011-06-08,CAAM2,Verbenaceae,American beautyberry,Callicarpa americana,< 1.0 cm,5
Arkansas Post,ARPO4,1,2011-06-08,CAAM2,Verbenaceae,American beautyberry,Callicarpa americana,2.6 - 8.0 cm,1
Arkansas Post,ARPO4,1,2011-06-08,LIST2,Hamamelidaceae,sweetgum,Liquidamber styraciflua,15.1 - 23.0 cm,1
Arkansas Post,ARPO4,1,2011-06-08,LIST2,Hamamelidaceae,sweetgum,Liquidamber styraciflua,23.1 - 38.0 cm,1
Arkansas Post,ARPO4,1,2011-06-08,ULAL,Ulmaceae,winged elm,Ulmus alata,2.6 - 8.0 cm,1
