ParkName,ParkCode,Season,LocationID,EventID,Units,DischargeNo,DistanceFromBank_m,Depth_cm,Velocity_ms,Comments,DETimeStamp
Buffalo National River,BUFF,2006,BUFFRMINVEBT24,BUFFRMINVE2007JAN05,meters,2,0.5,8,0.01,,10/5/2020 11:46
Buffalo National River,BUFF,2006,BUFFRMINVEBT24,BUFFRMINVE2007JAN05,meters,3,1,16,0.02,,10/5/2020 11:46
Buffalo National River,BUFF,2006,BUFFRMINVEBT24,BUFFRMINVE2007JAN05,meters,4,1.5,22,0.02,,10/5/2020 11:46
Buffalo National River,BUFF,2006,BUFFRMINVEBT24,BUFFRMINVE2007JAN05,meters,5,2,25,0.1,,10/5/2020 11:46
Buffalo National River,BUFF,2006,BUFFRMINVEBT24,BUFFRMINVE2007JAN05,meters,6,2.5,40,0.1,,10/5/2020 11:46
Buffalo National River,BUFF,2006,BUFFRMINVEBT24,BUFFRMINVE2007JAN05,meters,7,3,40,0.21,,10/5/2020 11:46
Buffalo National River,BUFF,2006,BUFFRMINVEBT24,BUFFRMINVE2007JAN05,meters,8,3.5,36,0.07,,10/5/2020 11:46
Buffalo National River,BUFF,2006,BUFFRMINVEBT24,BUFFRMINVE2007JAN05,meters,9,4,25,0.07,,10/5/2020 11:46
Buffalo National River,BUFF,2006,BUFFRMINVEBT24,BUFFRMINVE2007JAN05,meters,10,4.5,22,0,,10/5/2020 11:46
Buffalo National River,BUFF,2006,BUFFRMINVEBT24,BUFFRMINVE2007JAN05,meters,11,5,12,0,,10/5/2020 11:46
Buffalo National River,BUFF,2006,BUFFRMINVEBT30,BUFFRMINVE2007FEB20,meters,1,0,0,0,,10/5/2020 11:46
Buffalo National River,BUFF,2006,BUFFRMINVEBT30,BUFFRMINVE2007FEB20,meters,2,1,10,0,,10/5/2020 11:46
Buffalo National River,BUFF,2006,BUFFRMINVEBT30,BUFFRMINVE2007FEB20,meters,3,2,15,0.09,,10/5/2020 11:46
Buffalo National River,BUFF,2006,BUFFRMINVEBT30,BUFFRMINVE2007FEB20,meters,4,3,18,0.27,,10/5/2020 11:46
Buffalo National River,BUFF,2006,BUFFRMINVEBT30,BUFFRMINVE2007FEB20,meters,5,4,20,0.16,,10/5/2020 11:46
Buffalo National River,BUFF,2006,BUFFRMINVEBT30,BUFFRMINVE2007FEB20,meters,6,5,16,0.21,,10/5/2020 11:46
Buffalo National River,BUFF,2006,BUFFRMINVEBT30,BUFFRMINVE2007FEB20,meters,7,6,18,0.2,,10/5/2020 11:46
Buffalo National River,BUFF,2006,BUFFRMINVEBT30,BUFFRMINVE2007FEB20,meters,8,7,17,0.21,,10/5/2020 11:46
Buffalo National River,BUFF,2006,BUFFRMINVEBT30,BUFFRMINVE2007FEB20,meters,9,8,20,0.09,,10/5/2020 11:46
Buffalo National River,BUFF,2006,BUFFRMINVEBT30,BUFFRMINVE2007FEB20,meters,10,9,34,0.14,,10/5/2020 11:46
Buffalo National River,BUFF,2006,BUFFRMINVEBT30,BUFFRMINVE2007FEB20,meters,11,10,38,0.04,,10/5/2020 11:46
Buffalo National River,BUFF,2006,BUFFRMINVEBT31,BUFFRMINVE2007FEB20,meters,1,0,0,0,,10/5/2020 11:46
Buffalo National River,BUFF,2006,BUFFRMINVEBT31,BUFFRMINVE2007FEB20,meters,2,1,64,0.08,,10/5/2020 11:46
Buffalo National River,BUFF,2006,BUFFRMINVEBT31,BUFFRMINVE2007FEB20,meters,3,2,60,0.11,,10/5/2020 11:46
Buffalo National River,BUFF,2006,BUFFRMINVEBT31,BUFFRMINVE2007FEB20,meters,4,3,58,0.17,,10/5/2020 11:46
Buffalo National River,BUFF,2006,BUFFRMINVEBT31,BUFFRMINVE2007FEB20,meters,5,4,50,0.21,,10/5/2020 11:46
Buffalo National River,BUFF,2006,BUFFRMINVEBT31,BUFFRMINVE2007FEB20,meters,6,5,42,0.2,,10/5/2020 11:46
Buffalo National River,BUFF,2006,BUFFRMINVEBT31,BUFFRMINVE2007FEB20,meters,7,6,40,0.05,,10/5/2020 11:46
Buffalo National River,BUFF,2006,BUFFRMINVEBT31,BUFFRMINVE2007FEB20,meters,8,7,38,0.03,,10/5/2020 11:46
Buffalo National River,BUFF,2006,BUFFRMINVEBT31,BUFFRMINVE2007FEB20,meters,9,8,30,0,,10/5/2020 11:46
Buffalo National River,BUFF,2006,BUFFRMINVEBT31,BUFFRMINVE2007FEB20,meters,10,9,34,0,,10/5/2020 11:46
Buffalo National River,BUFF,2006,BUFFRMINVEBT31,BUFFRMINVE2007FEB20,meters,11,10,30,0,,10/5/2020 11:46
Buffalo National River,BUFF,2006,BUFFRMINVEBT31,BUFFRMINVE2007FEB20,meters,12,10.5,0,0,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM01,BUFFRMINVE2007Dec04,meters,1,0,0,0,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM01,BUFFRMINVE2007Dec04,meters,2,0.5,14,0,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM01,BUFFRMINVE2007Dec04,meters,3,1,18,0.01,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM01,BUFFRMINVE2007Dec04,meters,4,1.5,16,0.2,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM01,BUFFRMINVE2007Dec04,meters,5,2,20,0.18,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM01,BUFFRMINVE2007Dec04,meters,6,2.5,12,0.07,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM01,BUFFRMINVE2007Dec04,meters,7,3,20,0.37,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM01,BUFFRMINVE2007Dec04,meters,8,3.5,20,0.16,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM01,BUFFRMINVE2007Dec04,meters,9,4,18,0.16,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM01,BUFFRMINVE2007Dec04,meters,10,4.5,18,0,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM01,BUFFRMINVE2007Dec04,meters,11,5,15,0.13,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM01,BUFFRMINVE2007Dec04,meters,12,5.5,15,0.06,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM01,BUFFRMINVE2007Dec04,meters,13,6,17,0.13,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM01,BUFFRMINVE2007Dec04,meters,14,6.5,22,0.07,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM01,BUFFRMINVE2007Dec04,meters,15,7,20,0.06,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM01,BUFFRMINVE2007Dec04,meters,16,7.5,16,0.29,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM01,BUFFRMINVE2007Dec04,meters,17,8,8,0.02,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM01,BUFFRMINVE2007Dec04,meters,18,8.5,4,0,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM02,BUFFRMINVE2007Nov27,meters,1,0,0,0,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM02,BUFFRMINVE2007Nov27,meters,2,0.5,3,0,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM02,BUFFRMINVE2007Nov27,meters,3,1,5,0.28,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM02,BUFFRMINVE2007Nov27,meters,4,1.5,10,0.35,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM02,BUFFRMINVE2007Nov27,meters,5,2,13,0.62,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM02,BUFFRMINVE2007Nov27,meters,6,2.5,18,0.5,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM02,BUFFRMINVE2007Nov27,meters,7,3,20,0.85,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM02,BUFFRMINVE2007Nov27,meters,8,3.5,18,0.67,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM02,BUFFRMINVE2007Nov27,meters,9,4,16,0.44,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM02,BUFFRMINVE2007Nov27,meters,10,4.5,9,0.22,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM02,BUFFRMINVE2007Nov27,meters,11,5,8,0.11,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM02,BUFFRMINVE2007Nov27,meters,12,5.5,3,0.03,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM02,BUFFRMINVE2007Nov27,meters,13,6,6,0.14,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM02,BUFFRMINVE2007Nov27,meters,14,6.5,8,0.16,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM02,BUFFRMINVE2007Nov27,meters,15,7,7,0.22,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM02,BUFFRMINVE2007Nov27,meters,16,7.5,8,0.19,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM02,BUFFRMINVE2007Nov27,meters,17,8,8,0.09,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM02,BUFFRMINVE2007Nov27,meters,18,8.5,5,0.02,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM02,BUFFRMINVE2007Nov27,meters,19,9,7,0,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM02,BUFFRMINVE2007Nov27,meters,20,9.5,5,0,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM03,BUFFRMINVE2007Nov28,meters,1,0,0,0,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM03,BUFFRMINVE2007Nov28,meters,2,0.5,18,0.79,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM03,BUFFRMINVE2007Nov28,meters,3,1,26,0.94,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM03,BUFFRMINVE2007Nov28,meters,4,1.5,26,1.02,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM03,BUFFRMINVE2007Nov28,meters,5,2,26,0.97,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM03,BUFFRMINVE2007Nov28,meters,6,2.5,22,0.21,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM03,BUFFRMINVE2007Nov28,meters,7,3,18,0.75,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM03,BUFFRMINVE2007Nov28,meters,8,3.5,13,0.52,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM03,BUFFRMINVE2007Nov28,meters,9,4,14,0.45,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM03,BUFFRMINVE2007Nov28,meters,10,4.5,20,0.22,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM03,BUFFRMINVE2007Nov28,meters,11,5,18,0,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM03,BUFFRMINVE2007Nov28,meters,12,5.5,10,0,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM03,BUFFRMINVE2007Nov28,meters,13,6,4,0,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM04,BUFFRMINVE2007Nov30,meters,1,0,0,0,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM04,BUFFRMINVE2007Nov30,meters,2,1,11,-0.01,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM04,BUFFRMINVE2007Nov30,meters,3,2,32,0.46,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM04,BUFFRMINVE2007Nov30,meters,4,3,34,0.55,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM04,BUFFRMINVE2007Nov30,meters,5,4,10,0.06,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM04,BUFFRMINVE2007Nov30,meters,6,5,33,0.55,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM04,BUFFRMINVE2007Nov30,meters,7,6,30,0.57,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM04,BUFFRMINVE2007Nov30,meters,8,7,24,0.53,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM04,BUFFRMINVE2007Nov30,meters,9,8,20,0.56,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM04,BUFFRMINVE2007Nov30,meters,10,9,16,0.3,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM04,BUFFRMINVE2007Nov30,meters,11,10,12,0.29,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM04,BUFFRMINVE2007Nov30,meters,12,11,8,0.2,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM04,BUFFRMINVE2007Nov30,meters,13,12,4,0.08,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM04,BUFFRMINVE2007Nov30,meters,14,13,2,0,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM04,BUFFRMINVE2007Nov30,meters,15,14,1,0,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM05,BUFFRMINVE2007Nov29,meters,1,0,0,0,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM05,BUFFRMINVE2007Nov29,meters,2,2,4,0,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM05,BUFFRMINVE2007Nov29,meters,3,4,12,0.01,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM05,BUFFRMINVE2007Nov29,meters,4,6,22,0.4,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM05,BUFFRMINVE2007Nov29,meters,5,8,25,0.45,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM05,BUFFRMINVE2007Nov29,meters,6,10,20,0.48,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM05,BUFFRMINVE2007Nov29,meters,7,12,18,0.44,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM05,BUFFRMINVE2007Nov29,meters,8,14,38,0.31,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM05,BUFFRMINVE2007Nov29,meters,9,16,32,0.33,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM05,BUFFRMINVE2007Nov29,meters,10,18,36,0.3,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM05,BUFFRMINVE2007Nov29,meters,11,20,50,-0.03,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM05,BUFFRMINVE2007Nov29,meters,12,22,49,0,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM05,BUFFRMINVE2007Nov29,meters,13,24,47,0.02,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM05,BUFFRMINVE2007Nov29,meters,14,26,10,0,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM06,BUFFRMINVE2008Jan22,meters,1,0,0,0,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM06,BUFFRMINVE2008Jan22,meters,2,3,9,0.1,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM06,BUFFRMINVE2008Jan22,meters,3,6,12,0.18,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM06,BUFFRMINVE2008Jan22,meters,4,9,12,0.14,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM06,BUFFRMINVE2008Jan22,meters,5,12,9,0.14,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM06,BUFFRMINVE2008Jan22,meters,6,15,9,0.14,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM06,BUFFRMINVE2008Jan22,meters,7,18,14,0.18,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM06,BUFFRMINVE2008Jan22,meters,8,21,14,0.23,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM06,BUFFRMINVE2008Jan22,meters,9,24,15,0.24,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM06,BUFFRMINVE2008Jan22,meters,10,27,17,0.3,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM06,BUFFRMINVE2008Jan22,meters,11,30,20,0.21,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM06,BUFFRMINVE2008Jan22,meters,12,33,22,0.22,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM06,BUFFRMINVE2008Jan22,meters,13,36,23,0.23,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM06,BUFFRMINVE2008Jan22,meters,14,39,20,0.33,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM06,BUFFRMINVE2008Jan22,meters,15,42,17,0.33,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM06,BUFFRMINVE2008Jan22,meters,16,45,13,0.21,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM06,BUFFRMINVE2008Jan22,meters,17,48,5,0.13,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM06,BUFFRMINVE2008Jan22,meters,18,51,8,0.23,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM06,BUFFRMINVE2008Jan22,meters,19,54,15,0.5,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBM06,BUFFRMINVE2008Jan22,meters,20,57,22,0.37,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBT05,BUFFRMINVE2007Dec04,meters,1,0,0,0,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBT05,BUFFRMINVE2007Dec04,meters,2,0.5,3,-0.02,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBT05,BUFFRMINVE2007Dec04,meters,3,1,4,-0.01,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBT05,BUFFRMINVE2007Dec04,meters,4,1.5,8,0.04,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBT05,BUFFRMINVE2007Dec04,meters,5,2,12,0.09,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBT05,BUFFRMINVE2007Dec04,meters,6,2.5,8,0.02,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBT05,BUFFRMINVE2007Dec04,meters,7,3,10,-0.01,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBT05,BUFFRMINVE2007Dec04,meters,8,3.5,12,0.03,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBT05,BUFFRMINVE2007Dec04,meters,9,4,22,0.06,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBT05,BUFFRMINVE2007Dec04,meters,10,4.5,22,0.01,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBT05,BUFFRMINVE2007Dec04,meters,11,5,30,0.02,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBT05,BUFFRMINVE2007Dec04,meters,12,5.5,40,0.01,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBT05,BUFFRMINVE2007Dec04,meters,13,6,42,0,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBT05,BUFFRMINVE2007Dec04,meters,14,6.5,22,0,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBT07,BUFFRMINVE2007Nov26,meters,1,0,0,0,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBT07,BUFFRMINVE2007Nov26,meters,2,0.5,4,-0.03,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBT07,BUFFRMINVE2007Nov26,meters,3,1,5,0.01,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBT07,BUFFRMINVE2007Nov26,meters,4,1.5,10,0.18,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBT07,BUFFRMINVE2007Nov26,meters,5,2,12,0.24,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBT07,BUFFRMINVE2007Nov26,meters,6,2.5,13,0.25,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBT07,BUFFRMINVE2007Nov26,meters,7,3,15,0.22,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBT07,BUFFRMINVE2007Nov26,meters,8,3.5,2,-0.01,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBT25,BUFFRMINVE2007Dec03,meters,1,0,0,0,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBT25,BUFFRMINVE2007Dec03,meters,2,0.1,5,0.03,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBT25,BUFFRMINVE2007Dec03,meters,3,0.2,6,0.01,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBT25,BUFFRMINVE2007Dec03,meters,4,0.3,8,0.1,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBT25,BUFFRMINVE2007Dec03,meters,5,0.4,10,0.09,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBT25,BUFFRMINVE2007Dec03,meters,6,0.5,9,0.15,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBT25,BUFFRMINVE2007Dec03,meters,7,0.6,10,0.22,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBT25,BUFFRMINVE2007Dec03,meters,8,0.7,10,0.13,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBT25,BUFFRMINVE2007Dec03,meters,9,0.8,8,0.24,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBT25,BUFFRMINVE2007Dec03,meters,10,0.9,8,0.02,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBT25,BUFFRMINVE2007Dec03,meters,11,1,6,0.01,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBT25,BUFFRMINVE2007Dec03,meters,12,1.1,4,-0.03,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBT33,BUFFRMINVE2008Jan23,meters,1,0,0,0,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBT33,BUFFRMINVE2008Jan23,meters,2,0.5,4,0,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBT33,BUFFRMINVE2008Jan23,meters,3,1,10,0.09,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBT33,BUFFRMINVE2008Jan23,meters,4,1.5,6,0.12,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBT33,BUFFRMINVE2008Jan23,meters,5,2,5,0.01,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBT33,BUFFRMINVE2008Jan23,meters,6,2.5,6,0.02,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBT33,BUFFRMINVE2008Jan23,meters,7,3,12,0.02,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBT33,BUFFRMINVE2008Jan23,meters,8,3.5,10,0.03,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBT33,BUFFRMINVE2008Jan23,meters,9,4,4,0,,10/5/2020 11:46
Buffalo National River,BUFF,2007,BUFFRMINVEBT33,BUFFRMINVE2008Jan23,meters,10,4.5,2,0,,10/5/2020 11:46
Buffalo National River,BUFF,2008,BUFFRMINVEBM01,BUFFRMINVE2008Dec04,meters,1,0,0,0,,10/5/2020 11:46
Buffalo National River,BUFF,2008,BUFFRMINVEBM01,BUFFRMINVE2008Dec04,meters,2,1,9,0,,10/5/2020 11:46
Buffalo National River,BUFF,2008,BUFFRMINVEBM01,BUFFRMINVE2008Dec04,meters,3,2,17,0.02,,10/5/2020 11:46
Buffalo National River,BUFF,2008,BUFFRMINVEBM01,BUFFRMINVE2008Dec04,meters,4,3,12,0.17,,10/5/2020 11:46
Buffalo National River,BUFF,2008,BUFFRMINVEBM01,BUFFRMINVE2008Dec04,meters,5,4,16,0.23,,10/5/2020 11:46
Buffalo National River,BUFF,2008,BUFFRMINVEBM01,BUFFRMINVE2008Dec04,meters,6,5,16,0.2,,10/5/2020 11:46
Buffalo National River,BUFF,2008,BUFFRMINVEBM01,BUFFRMINVE2008Dec04,meters,7,6,23,0.32,,10/5/2020 11:46
Buffalo National River,BUFF,2008,BUFFRMINVEBM01,BUFFRMINVE2008Dec04,meters,8,7,19,0.17,,10/5/2020 11:46
Buffalo National River,BUFF,2008,BUFFRMINVEBM01,BUFFRMINVE2008Dec04,meters,9,8,20,0.15,,10/5/2020 11:46
Buffalo National River,BUFF,2008,BUFFRMINVEBM01,BUFFRMINVE2008Dec04,meters,10,9,24,0.1,,10/5/2020 11:46
Buffalo National River,BUFF,2008,BUFFRMINVEBM01,BUFFRMINVE2008Dec04,meters,11,10,10,0.02,,10/5/2020 11:46
Buffalo National River,BUFF,2008,BUFFRMINVEBM01,BUFFRMINVE2008Dec04,meters,12,11,4,0.01,,10/5/2020 11:46
Buffalo National River,BUFF,2008,BUFFRMINVEBM01,BUFFRMINVE2008Dec04,meters,13,12,5,0.01,,10/5/2020 11:46
Buffalo National River,BUFF,2008,BUFFRMINVEBM01,BUFFRMINVE2008Dec04,meters,14,13,2,0,,10/5/2020 11:46
Buffalo National River,BUFF,2008,BUFFRMINVEBM02,BUFFRMINVE2008Dec03,meters,1,0,0,0,,10/5/2020 11:46
Buffalo National River,BUFF,2008,BUFFRMINVEBM02,BUFFRMINVE2008Dec03,meters,2,0.5,10,0.1,,10/5/2020 11:46
Buffalo National River,BUFF,2008,BUFFRMINVEBM02,BUFFRMINVE2008Dec03,meters,3,1,18,0.08,,10/5/2020 11:46
Buffalo National River,BUFF,2008,BUFFRMINVEBM02,BUFFRMINVE2008Dec03,meters,4,1.5,26,0.19,,10/5/2020 11:46
Buffalo National River,BUFF,2008,BUFFRMINVEBM02,BUFFRMINVE2008Dec03,meters,5,2,26,0.37,,10/5/2020 11:46
Buffalo National River,BUFF,2008,BUFFRMINVEBM02,BUFFRMINVE2008Dec03,meters,6,2.5,30,0.5,,10/5/2020 11:46
Buffalo National River,BUFF,2008,BUFFRMINVEBM02,BUFFRMINVE2008Dec03,meters,7,3,38,0.55,,10/5/2020 11:46
