ParkName,ParkCode,LocationID,PeriodID,EventID,ChannelType,SiteNumber,Season,Muck,Detritus,Silt,Sand,Pea_gravel,Coarse_gravel,Cobble,Boulder,Bedrock,Hardpan_shale
Homestead National Monument of America,HOME,HOMEShiner01lower,HOMEShiner2004Sep13,HOMEShiner2004Sep13,main,1,2004,6,2,3,3,1,0,0,0,0,0
Homestead National Monument of America,HOME,HOMEShiner01lower,HOMEShiner2004Sep13,HOMEShiner2004Sep13,main,2,2004,3,2,2,6,0,0,0,0,0,0
Homestead National Monument of America,HOME,HOMEShiner01lower,HOMEShiner2004Sep13,HOMEShiner2004Sep13,main,3,2004,2,2,2,6,2,0,0,2,0,0
Homestead National Monument of America,HOME,HOMEShiner01lower,HOMEShiner2004Sep13,HOMEShiner2004Sep13,main,4,2004,2,2,2,6,2,0,0,0,0,0
Homestead National Monument of America,HOME,HOMEShiner01lower,HOMEShiner2004Sep13,HOMEShiner2004Sep13,main,5,2004,2,2,3,6,2,0,0,0,0,0
Homestead National Monument of America,HOME,HOMEShiner01lower,HOMEShiner2006Aug31,HOMEShiner2006Aug31,main,1,2006,0,0,1,7,1,0,0,0,0,0
Homestead National Monument of America,HOME,HOMEShiner01lower,HOMEShiner2006Aug31,HOMEShiner2006Aug31,main,2,2006,0,0,1,7,1,0,0,0,0,0
Homestead National Monument of America,HOME,HOMEShiner01lower,HOMEShiner2006Aug31,HOMEShiner2006Aug31,main,3,2006,0,0,1,7,1,0,0,0,0,0
Homestead National Monument of America,HOME,HOMEShiner01lower,HOMEShiner2006Aug31,HOMEShiner2006Aug31,main,4,2006,0,0,1,7,2,0,0,0,0,0
Homestead National Monument of America,HOME,HOMEShiner01lower,HOMEShiner2006Aug31,HOMEShiner2006Aug31,main,5,2006,3,0,2,6,2,0,0,0,0,0
Homestead National Monument of America,HOME,HOMEShiner01lower,HOMEShiner2008Aug27,HOMEShiner2008Aug27,main,1,2008,3,2,3,5,2,0,0,0,0,0
Homestead National Monument of America,HOME,HOMEShiner01lower,HOMEShiner2008Aug27,HOMEShiner2008Aug27,main,2,2008,2,2,3,6,2,0,0,0,0,0
Homestead National Monument of America,HOME,HOMEShiner01lower,HOMEShiner2008Aug27,HOMEShiner2008Aug27,main,3,2008,3,2,3,6,2,0,0,0,0,0
Homestead National Monument of America,HOME,HOMEShiner01lower,HOMEShiner2008Aug27,HOMEShiner2008Aug27,main,4,2008,0,2,2,5,3,0,0,0,0,0
Homestead National Monument of America,HOME,HOMEShiner01lower,HOMEShiner2008Aug27,HOMEShiner2008Aug27,main,5,2008,2,2,3,6,2,0,0,0,0,0
Homestead National Monument of America,HOME,HOMEShiner01lower,HOMEShiner2011Sep20,HOMEShiner2011Sep20,main,1,2011,0,3,1,5,2,0,2,0,0,4
Homestead National Monument of America,HOME,HOMEShiner01lower,HOMEShiner2011Sep20,HOMEShiner2011Sep20,main,2,2011,0,2,1,5,2,0,0,0,0,4
Homestead National Monument of America,HOME,HOMEShiner01lower,HOMEShiner2011Sep20,HOMEShiner2011Sep20,main,3,2011,0,2,0,5,2,0,0,0,0,4
Homestead National Monument of America,HOME,HOMEShiner01lower,HOMEShiner2011Sep20,HOMEShiner2011Sep20,main,4,2011,0,2,1,6,2,0,0,0,0,3
Homestead National Monument of America,HOME,HOMEShiner01lower,HOMEShiner2011Sep20,HOMEShiner2011Sep20,main,5,2011,0,3,1,5,2,0,0,0,0,4
Homestead National Monument of America,HOME,HOMEShiner01lower,HOMEShiner2015Sep03,HOMEShiner2015Sep03,main,1,2015,5,3,4,3,2,0,0,0,0,0
Homestead National Monument of America,HOME,HOMEShiner01lower,HOMEShiner2015Sep03,HOMEShiner2015Sep03,main,2,2015,6,2,2,0,0,0,0,0,0,0
Homestead National Monument of America,HOME,HOMEShiner01lower,HOMEShiner2015Sep03,HOMEShiner2015Sep03,main,3,2015,6,2,2,3,1,0,0,0,0,2
Homestead National Monument of America,HOME,HOMEShiner01lower,HOMEShiner2015Sep03,HOMEShiner2015Sep03,main,4,2015,6,2,2,3,0,0,0,0,0,0
Homestead National Monument of America,HOME,HOMEShiner01lower,HOMEShiner2015Sep03,HOMEShiner2015Sep03,main,5,2015,3,2,3,5,0,0,0,0,0,3
Homestead National Monument of America,HOME,HOMEShiner01lower,HOMEShiner2017Sep07,HOMEShiner2017Sep07,main,1,2017,3,2,6,3,2,1,0,0,0,0
Homestead National Monument of America,HOME,HOMEShiner01lower,HOMEShiner2017Sep07,HOMEShiner2017Sep07,main,2,2017,3,2,6,2,3,1,0,0,0,0
Homestead National Monument of America,HOME,HOMEShiner01lower,HOMEShiner2017Sep07,HOMEShiner2017Sep07,main,3,2017,3,2,6,2,2,1,0,0,0,0
Homestead National Monument of America,HOME,HOMEShiner01lower,HOMEShiner2017Sep07,HOMEShiner2017Sep07,main,4,2017,3,2,6,2,2,2,0,0,0,0
Homestead National Monument of America,HOME,HOMEShiner01lower,HOMEShiner2017Sep07,HOMEShiner2017Sep07,main,5,2017,3,2,6,2,3,1,0,0,0,0
Homestead National Monument of America,HOME,HOMEShiner01lower,HOMEShiner2023Sep07,HOMEShiner2023Sep07,main,1,2023,5,3,4,0,0,0,0,0,0,0
Homestead National Monument of America,HOME,HOMEShiner01lower,HOMEShiner2023Sep07,HOMEShiner2023Sep07,main,2,2023,6,3,3,0,0,0,0,0,0,0
Homestead National Monument of America,HOME,HOMEShiner01lower,HOMEShiner2023Sep07,HOMEShiner2023Sep07,main,3,2023,6,2,3,0,0,0,0,0,0,0
Homestead National Monument of America,HOME,HOMEShiner01lower,HOMEShiner2023Sep07,HOMEShiner2023Sep07,main,4,2023,4,2,5,3,0,0,0,0,0,0
Homestead National Monument of America,HOME,HOMEShiner01lower,HOMEShiner2023Sep07,HOMEShiner2023Sep07,main,5,2023,5,2,3,3,1,0,0,0,0,0
Homestead National Monument of America,HOME,HOMEShiner01upper,HOMEShiner2004Sep13,HOMEShiner2004Sep13,main,1,2004,3,2,3,5,2,0,2,2,0,0
Homestead National Monument of America,HOME,HOMEShiner01upper,HOMEShiner2004Sep13,HOMEShiner2004Sep13,main,2,2004,3,2,2,6,2,0,0,0,0,0
Homestead National Monument of America,HOME,HOMEShiner01upper,HOMEShiner2004Sep13,HOMEShiner2004Sep13,main,3,2004,2,1,2,4,0,2,2,2,0,0
Homestead National Monument of America,HOME,HOMEShiner01upper,HOMEShiner2004Sep13,HOMEShiner2004Sep13,main,4,2004,2,2,2,6,2,0,0,0,0,0
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2001Sep11,PIPEShiner2001Sep12,main,1,2001,0,0,0,0,0,0,0,0,5,0
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2001Sep11,PIPEShiner2001Sep12,main,2,2001,0,0,0,0,0,0,0,0,5,0
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2001Sep11,PIPEShiner2001Sep12,main,3,2001,0,0,0,0,0,0,0,0,5,0
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2001Sep11,PIPEShiner2001Sep12,main,4,2001,0,0,0,0,0,0,0,0,5,0
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2001Sep11,PIPEShiner2001Sep12,main,5,2001,0,0,0,0,0,0,0,0,5,0
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2002Sep17,PIPEShiner2002Sep17,main,1,2002,0,1,5,2,1,1,0,1,6,0
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2002Sep17,PIPEShiner2002Sep17,main,2,2002,0,1,3,3,2,0,1,0,6,0
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2002Sep17,PIPEShiner2002Sep17,main,3,2002,0,2,4,5,2,0,2,1,6,0
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2002Sep17,PIPEShiner2002Sep17,main,4,2002,0,2,4,4,2,0,1,1,6,0
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2002Sep17,PIPEShiner2002Sep17,main,5,2002,0,1,5,0,0,1,1,0,7,0
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2003Sep02,PIPEShiner2003Sep04,main,1,2003,3,2,2,0,0,0,0,0,6,0
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2003Sep02,PIPEShiner2003Sep04,main,2,2003,0,1,1,1,1,1,1,0,6,0
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2003Sep02,PIPEShiner2003Sep04,main,3,2003,0,1,2,2,2,1,0,0,6,0
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2003Sep02,PIPEShiner2003Sep04,main,4,2003,0,1,1,1,2,1,0,0,6,0
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2003Sep02,PIPEShiner2003Sep04,main,5,2003,1,1,1,2,2,0,1,0,6,0
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2004Sep16,PIPEShiner2004Sep16,main,1,2004,0,1,1,0,0,0,0,2,6,0
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2004Sep16,PIPEShiner2004Sep16,main,2,2004,0,1,1,0,0,0,0,2,6,0
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2004Sep16,PIPEShiner2004Sep16,main,3,2004,0,1,1,1,1,0,0,2,7,0
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2004Sep16,PIPEShiner2004Sep16,main,4,2004,1,2,2,2,1,0,3,3,4,0
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2004Sep16,PIPEShiner2004Sep16,main,5,2004,1,2,1,3,2,2,3,4,4,0
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2005Sep20,PIPEShiner2005Sep20,main,1,2005,0,1,1,2,1,2,3,4,4,0
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2005Sep20,PIPEShiner2005Sep20,main,2,2005,0,1,1,2,3,1,1,1,6,0
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2005Sep20,PIPEShiner2005Sep20,main,3,2005,0,1,1,3,2,1,2,1,6,0
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2005Sep20,PIPEShiner2005Sep20,main,4,2005,0,1,1,2,2,1,1,1,6,0
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2005Sep20,PIPEShiner2005Sep20,main,5,2005,0,1,1,4,4,3,1,3,4,0
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2006Aug29,PIPEShiner2006Aug30,main,1,2006,0,0,2,0,0,0,2,0,7,0
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2006Aug29,PIPEShiner2006Aug30,main,2,2006,0,0,3,0,0,0,1,0,7,0
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2006Aug29,PIPEShiner2006Aug30,main,3,2006,0,0,3,0,0,0,1,0,7,0
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2006Aug29,PIPEShiner2006Aug30,main,4,2006,0,0,3,0,0,0,2,0,7,0
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2006Aug29,PIPEShiner2006Aug30,main,5,2006,0,0,3,0,0,0,0,0,7,0
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2007Aug28,PIPEShiner2007Aug28,main,1,2007,0,0,1,0,0,0,0,0,7,0
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2007Aug28,PIPEShiner2007Aug28,main,2,2007,0,0,0,3,2,0,0,0,6,0
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2007Aug28,PIPEShiner2007Aug28,main,3,2007,0,0,2,2,0,0,0,0,7,0
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2007Aug28,PIPEShiner2007Aug28,main,4,2007,0,0,2,3,0,0,0,0,6,0
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2007Aug28,PIPEShiner2007Aug28,main,5,2007,0,0,2,3,0,0,0,0,6,0
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2008Aug26,PIPEShiner2008Aug26,main,1,2008,0,0,2,0,0,0,0,0,6,0
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2008Aug26,PIPEShiner2008Aug26,main,2,2008,0,0,2,0,0,0,0,0,6,0
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2008Aug26,PIPEShiner2008Aug26,main,3,2008,0,0,2,3,0,0,0,0,6,0
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2008Aug26,PIPEShiner2008Aug26,main,4,2008,0,2,2,0,0,0,0,0,6,0
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2008Aug26,PIPEShiner2008Aug26,main,5,2008,0,2,2,0,0,0,0,2,6,0
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2009Aug24,PIPEShiner2009Aug25,main,1,2009,0,2,3,3,0,0,0,0,6,0
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2009Aug24,PIPEShiner2009Aug25,main,2,2009,0,2,3,2,0,0,0,0,6,0
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2009Aug24,PIPEShiner2009Aug25,main,3,2009,0,1,3,3,3,0,0,0,6,0
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2009Aug24,PIPEShiner2009Aug25,main,4,2009,0,1,0,3,3,0,0,0,6,0
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2009Aug24,PIPEShiner2009Aug25,main,5,2009,0,1,0,3,3,0,1,0,6,0
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2010Aug31,PIPEShiner2010Aug31,main,1,2010,1,2,0,1,2,1,1,0,6,0
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2010Aug31,PIPEShiner2010Aug31,main,2,2010,1,1,1,3,2,0,1,2,6,0
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2010Aug31,PIPEShiner2010Aug31,main,3,2010,2,1,1,0,2,0,0,2,6,0
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2010Aug31,PIPEShiner2010Aug31,main,4,2010,1,0,1,1,2,0,0,2,6,0
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2010Aug31,PIPEShiner2010Aug31,main,5,2010,0,0,0,1,2,0,0,3,6,0
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2013Sep13,PIPEShiner2013Sep13,main,1,2013,0,0,1,0,0,0,0,0,7,0
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2013Sep13,PIPEShiner2013Sep13,main,2,2013,0,0,1,2,1,0,0,0,7,0
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2013Sep13,PIPEShiner2013Sep13,main,3,2013,0,0,1,0,0,0,0,0,7,0
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2013Sep13,PIPEShiner2013Sep13,main,4,2013,0,0,1,0,0,0,0,0,7,0
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2013Sep13,PIPEShiner2013Sep13,main,5,2013,0,0,1,1,2,0,2,0,7,0
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2016Sep10,PIPEShiner2016Sep10,main,1,2016,0,1,3,3,1,1,1,0,7,0
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2016Sep10,PIPEShiner2016Sep10,main,2,2016,0,1,3,3,1,1,0,0,6,0
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2016Sep10,PIPEShiner2016Sep10,main,3,2016,0,0,3,3,1,1,0,0,7,0
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2016Sep10,PIPEShiner2016Sep10,main,4,2016,0,1,3,3,1,1,1,1,6,0
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2016Sep10,PIPEShiner2016Sep10,main,5,2016,0,1,3,3,1,1,3,2,5,0
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2021Aug26,PIPEShiner2021Aug26,main,1,2021,1,1,1,1,1,2,2,2,7,0
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2021Aug26,PIPEShiner2021Aug26,main,2,2021,1,1,1,1,1,2,3,2,7,0
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2021Aug26,PIPEShiner2021Aug26,main,3,2021,2,2,2,2,1,2,3,0,7,0
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2021Aug26,PIPEShiner2021Aug26,main,4,2021,2,2,2,2,1,2,3,0,7,0
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2021Aug26,PIPEShiner2021Aug26,main,5,2021,2,2,3,3,1,2,2,0,7,0
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2022Aug18,PIPEShiner2022Aug18,main,1,2022,2,1,1,0,0,0,0,0,6,0
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2022Aug18,PIPEShiner2022Aug18,main,2,2022,2,2,1,0,0,0,0,0,6,0
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2022Aug18,PIPEShiner2022Aug18,main,3,2022,2,1,1,0,0,0,0,0,6,0
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2022Aug18,PIPEShiner2022Aug18,main,4,2022,2,1,1,0,0,0,0,0,6,0
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2022Aug18,PIPEShiner2022Aug18,main,5,2022,2,2,1,0,0,0,0,0,6,0
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2023Aug29,PIPEShiner2023Aug29,main,1,2023,3,0,0,0,0,0,0,0,6,0
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2023Aug29,PIPEShiner2023Aug29,main,2,2023,3,0,0,0,0,0,3,0,6,0
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2023Aug29,PIPEShiner2023Aug29,main,3,2023,3,0,0,0,0,0,0,2,6,0
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2023Aug29,PIPEShiner2023Aug29,main,4,2023,3,0,0,0,0,0,0,0,6,0
Pipestone National Monument,PIPE,PIPEShiner01above,PIPEShiner2023Aug29,PIPEShiner2023Aug29,main,5,2023,2,0,0,0,2,0,0,0,7,0
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2001Sep11,PIPEShiner2001Sep11,main,1,2001,0,0,0,0,0,0,5,0,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2001Sep11,PIPEShiner2001Sep11,main,2,2001,0,0,0,0,0,0,5,0,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2001Sep11,PIPEShiner2001Sep11,main,3,2001,0,0,0,5,0,0,0,0,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2001Sep11,PIPEShiner2001Sep11,main,4,2001,0,0,0,5,0,0,0,0,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2001Sep11,PIPEShiner2001Sep11,main,5,2001,0,0,0,5,0,0,0,0,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2002Sep17,PIPEShiner2002Sep17,main,1,2002,0,2,2,2,0,2,6,0,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2002Sep17,PIPEShiner2002Sep17,main,2,2002,0,1,5,1,1,1,4,0,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2002Sep17,PIPEShiner2002Sep17,main,3,2002,0,1,6,1,1,0,5,0,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2002Sep17,PIPEShiner2002Sep17,main,4,2002,0,1,3,3,1,2,6,0,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2002Sep17,PIPEShiner2002Sep17,main,5,2002,0,1,2,3,1,1,6,0,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2003Sep02,PIPEShiner2003Sep04,main,1,2003,0,1,3,3,2,1,4,2,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2003Sep02,PIPEShiner2003Sep04,main,2,2003,3,2,3,2,2,1,4,2,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2003Sep02,PIPEShiner2003Sep04,main,3,2003,2,1,4,2,1,1,3,1,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2003Sep02,PIPEShiner2003Sep04,main,4,2003,2,2,3,2,3,2,3,0,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2003Sep02,PIPEShiner2003Sep04,main,5,2003,1,2,5,3,2,1,3,1,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2004Sep16,PIPEShiner2004Sep16,main,1,2004,0,2,0,0,1,2,6,1,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2004Sep16,PIPEShiner2004Sep16,main,2,2004,2,1,2,2,2,3,5,3,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2004Sep16,PIPEShiner2004Sep16,main,3,2004,1,1,1,2,2,2,5,3,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2004Sep16,PIPEShiner2004Sep16,main,4,2004,0,1,1,2,2,2,5,4,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2004Sep16,PIPEShiner2004Sep16,main,5,2004,1,1,1,4,2,2,3,2,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2005Sep20,PIPEShiner2005Sep20,main,1,2005,0,1,1,1,1,2,3,4,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2005Sep20,PIPEShiner2005Sep20,main,2,2005,0,1,3,2,1,1,3,6,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2005Sep20,PIPEShiner2005Sep20,main,3,2005,1,1,1,3,1,1,2,3,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2005Sep20,PIPEShiner2005Sep20,main,4,2005,0,1,3,3,1,1,4,3,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2005Sep20,PIPEShiner2005Sep20,main,5,2005,0,1,2,3,2,1,3,4,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2006Aug29,PIPEShiner2006Aug29,main,1,2006,0,3,6,1,3,2,2,3,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2006Aug29,PIPEShiner2006Aug29,main,2,2006,0,1,1,3,3,3,4,3,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2006Aug29,PIPEShiner2006Aug29,main,3,2006,0,2,1,4,3,3,5,3,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2006Aug29,PIPEShiner2006Aug29,main,4,2006,0,2,1,4,4,3,5,0,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2006Aug29,PIPEShiner2006Aug29,main,5,2006,0,2,5,3,3,2,4,2,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2007Aug28,PIPEShiner2007Aug28,main,1,2007,5,3,3,0,0,0,2,3,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2007Aug28,PIPEShiner2007Aug28,main,2,2007,0,2,2,1,3,3,5,2,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2007Aug28,PIPEShiner2007Aug28,main,3,2007,1,0,1,2,1,0,4,0,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2007Aug28,PIPEShiner2007Aug28,main,4,2007,0,1,0,2,2,1,5,1,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2007Aug28,PIPEShiner2007Aug28,main,5,2007,1,0,1,3,4,2,5,0,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2008Aug26,PIPEShiner2008Aug26,main,1,2008,3,3,4,2,0,0,3,3,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2008Aug26,PIPEShiner2008Aug26,main,2,2008,0,1,0,3,3,3,4,2,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2008Aug26,PIPEShiner2008Aug26,main,3,2008,2,1,3,3,3,3,4,0,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2008Aug26,PIPEShiner2008Aug26,main,4,2008,2,2,3,2,2,3,4,2,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2008Aug26,PIPEShiner2008Aug26,main,5,2008,0,2,2,2,0,3,5,0,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2009Aug24,PIPEShiner2009Aug25,main,1,2009,1,2,3,3,2,3,4,3,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2009Aug24,PIPEShiner2009Aug25,main,2,2009,0,0,1,2,3,3,5,2,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2009Aug24,PIPEShiner2009Aug25,main,3,2009,0,1,2,2,2,3,5,2,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2009Aug24,PIPEShiner2009Aug25,main,4,2009,0,1,0,3,3,4,4,2,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2009Aug24,PIPEShiner2009Aug25,main,5,2009,0,2,3,3,3,4,4,0,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2010Aug31,PIPEShiner2010Aug31,main,1,2010,1,3,2,4,3,2,2,3,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2010Aug31,PIPEShiner2010Aug31,main,2,2010,0,1,0,2,2,1,4,3,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2010Aug31,PIPEShiner2010Aug31,main,3,2010,0,1,0,3,2,3,5,2,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2010Aug31,PIPEShiner2010Aug31,main,4,2010,0,1,2,3,3,3,4,3,0,1
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2010Aug31,PIPEShiner2010Aug31,main,5,2010,0,1,2,3,1,2,5,2,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2011Aug31,PIPEShiner2011Aug31,main,1,2011,3,3,3,5,4,2,2,3,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2011Aug31,PIPEShiner2011Aug31,main,2,2011,2,3,2,3,3,3,4,3,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2011Aug31,PIPEShiner2011Aug31,main,3,2011,2,2,3,5,4,3,3,3,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2011Aug31,PIPEShiner2011Aug31,main,4,2011,0,1,2,3,3,3,6,2,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2011Aug31,PIPEShiner2011Aug31,main,5,2011,1,2,3,5,4,3,3,2,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2013Sep13,PIPEShiner2013Sep14,main,1,2013,0,0,3,2,5,1,4,0,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2013Sep13,PIPEShiner2013Sep14,main,2,2013,0,0,2,2,3,4,5,1,0,0
Pipestone National Monument,PIPE,PIPEShiner01lower,PIPEShiner2013Sep13,PIPEShiner2013Sep14,main,3,2013,0,0,3,4,3,3,2,2,0,0
